항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,517,490,448,408,449,,10, 
  당기순이익(지배)＜당기＞,236.9,264.5,242.0,220.6,242.6,, , 
  보통주수정평균발행주식수＜당기＞,"45,791,781","54,000,000","54,000,000","54,000,000","54,000,000","54,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"2,020","2,446","2,931","3,352","4,210",,26, 
  자본총계(지배)＜당기＞,"1,091.0","1,320.6","1,582.6","1,809.9","2,273.3",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"54,000,000","54,000,000","54,000,000","54,000,000","54,000,000","54,000,000", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,581,477,496,549,667,,21, 
  영업활동현금흐름＜당기＞,266.0,257.4,268.1,296.7,360.3,, , 
  보통주수정평균발행주식수＜당기＞,"45,791,781","54,000,000","54,000,000","54,000,000","54,000,000","54,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"1,042",893,942,"1,366","1,045",,-23, 
  매출액＜당기＞,477.3,482.4,508.6,737.4,564.1,, , 
  보통주수정평균발행주식수＜당기＞,"45,791,781","54,000,000","54,000,000","54,000,000","54,000,000","54,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,6.14,3.45,4.15,4.92,3.14,,-36.24, 
  보통주수정주가(기말)＜당기＞,"3,175","1,690","1,860","2,010","1,410","1,300", , 
  EPS＜당기＞,517,490,448,408,449,, , 
펼치기 PBR,1.57,0.69,0.63,0.60,0.33,,-44.15, 
  보통주수정주가(기말)＜당기＞,"3,175","1,690","1,860","2,010","1,410","1,300", , 
  BPS＜당기＞,"2,020","2,446","2,931","3,352","4,210",, , 
펼치기 PCR,5.47,3.55,3.75,3.66,2.11,,-42.23, 
  보통주수정주가(기말)＜당기＞,"3,175","1,690","1,860","2,010","1,410","1,300", , 
  CPS＜당기＞,581,477,496,549,667,, , 
펼치기 PSR,3.05,1.89,1.97,1.47,1.35,,-8.31, 
  보통주수정주가(기말)＜당기＞,"3,175","1,690","1,860","2,010","1,410","1,300", , 
  SPS＜당기＞,"1,042",893,942,"1,366","1,045",, , 
펼치기 EV/EBITDA,3.44,0.21,0.39,0.23,-2.06,,-987.06, 
  EV＜당기＞,993.3,63.2,114.9,74.3,-685.7,, , 
  EBITDA＜당기＞,289.0,295.2,297.0,320.4,333.3,, , 
펼치기 DPS,89,0,0,0,,, , 
  현금DPS,89,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,2.79,0.00,0.00,0.00,,, , 
  현금배당성향(%),20.18,0.00,0.00,0.00,,, , 
