항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,70,39,13,-135,48,,136, 
  당기순이익(지배)＜당기＞,59.0,32.6,11.3,-113.8,40.9,, , 
  보통주수정평균발행주식수＜당기＞,"84,447,519","84,447,519","84,447,519","84,447,519","84,447,519","84,447,519", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,901,894,878,710,763,,7, 
  자본총계(지배)＜당기＞,760.5,754.8,740.9,599.7,643.9,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"84,406,407","84,406,407","84,406,407","84,406,407","84,406,407","84,406,407", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,49,59,81,1,43,,"4,094", 
  영업활동현금흐름＜당기＞,41.7,49.5,68.7,0.9,36.7,, , 
  보통주수정평균발행주식수＜당기＞,"84,447,519","84,447,519","84,447,519","84,447,519","84,447,519","84,447,519", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,595,475,547,429,535,,25, 
  매출액＜당기＞,502.9,401.5,461.6,361.9,452.1,, , 
  보통주수정평균발행주식수＜당기＞,"84,447,519","84,447,519","84,447,519","84,447,519","84,447,519","84,447,519", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,31.33,47.76,119.65,N/A,26.63,,338.42, 
  보통주수정주가(기말)＜당기＞,"2,190","1,845","1,595","1,505","1,290","1,330", , 
  EPS＜당기＞,70,39,13,-135,48,, , 
펼치기 PBR,2.43,2.06,1.82,2.12,1.69,,-20.17, 
  보통주수정주가(기말)＜당기＞,"2,190","1,845","1,595","1,505","1,290","1,330", , 
  BPS＜당기＞,901,894,878,710,763,, , 
펼치기 PCR,44.34,31.51,19.62,"1,453.93",29.72,,-97.96, 
  보통주수정주가(기말)＜당기＞,"2,190","1,845","1,595","1,505","1,290","1,330", , 
  CPS＜당기＞,49,59,81,1,43,, , 
펼치기 PSR,3.68,3.88,2.92,3.51,2.41,,-31.39, 
  보통주수정주가(기말)＜당기＞,"2,190","1,845","1,595","1,505","1,290","1,330", , 
  SPS＜당기＞,595,475,547,429,535,, , 
펼치기 EV/EBITDA,27.39,37.14,18.80,-185.08,15.39,,108.32, 
  EV＜당기＞,"1,798.5","1,531.9","1,350.9","1,272.5","1,055.0",, , 
  EBITDA＜당기＞,65.7,41.2,71.9,-6.9,68.5,, , 
펼치기 DPS,40,30,35,,,, , 
  현금DPS,40,30,35,,,, , 
  주식DPS,0,0,,,,, , 
  현금배당수익률,1.83,1.63,2.19,,,, , 
  현금배당성향(%),57.19,77.62,262.42,0.00,,, , 
