항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-246,969,"1,974","2,423",445,"2,203",-82,394
  당기순이익(지배)＜당기＞,-26.4,103.8,211.4,259.6,47.7,236.0, , 
  보통주수정평균발행주식수＜당기＞,"10,713,625","10,713,625","10,713,625","10,713,625","10,713,625","10,713,625", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"5,268","5,115","7,176","9,541","9,939","12,290",4,24
  자본총계(지배)＜당기＞,535.4,488.9,685.9,912.1,960.7,"1,188.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"10,163,258","9,559,022","9,559,022","9,559,022","9,666,022","9,666,022", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,252,803,"2,129",961,-170,"2,679",-118,"1,672"
  영업활동현금흐름＜당기＞,27.0,86.0,228.1,103.0,-18.3,16.0, , 
  보통주수정평균발행주식수＜당기＞,"10,713,625","10,713,625","10,713,625","10,713,625","10,713,625","10,713,625", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"8,906","10,461","15,456","19,814","9,300","17,949",-53,93
  매출액＜당기＞,954.1,"1,120.8","1,655.9","2,122.7",996.3,"1,923.0", , 
  보통주수정평균발행주식수＜당기＞,"10,713,625","10,713,625","10,713,625","10,713,625","10,713,625","10,713,625", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,5.08,5.98,8.13,89.79,16.41,"1,004.36",-81.72
  보통주수정주가(기말)＜당기＞,"3,605","4,925","11,800","19,700","40,000","36,150", , 
  EPS＜당기＞,-246,969,"1,974","2,423",445,"2,203", , 
펼치기 PBR,0.68,0.96,1.64,2.06,4.02,2.94,94.92,-26.91
  보통주수정주가(기말)＜당기＞,"3,605","4,925","11,800","19,700","40,000","36,150", , 
  BPS＜당기＞,"5,268","5,115","7,176","9,541","9,939","12,290", , 
펼치기 PCR,14.29,6.13,5.54,20.49,-234.72,13.49,"-1,245.48",105.75
  보통주수정주가(기말)＜당기＞,"3,605","4,925","11,800","19,700","40,000","36,150", , 
  CPS＜당기＞,252,803,"2,129",961,-170,"2,679", , 
펼치기 PSR,0.40,0.47,0.76,0.99,4.30,2.01,332.60,-53.18
  보통주수정주가(기말)＜당기＞,"3,605","4,925","11,800","19,700","40,000","36,150", , 
  SPS＜당기＞,"8,906","10,461","15,456","19,814","9,300","17,949", , 
펼치기 EV/EBITDA,10.70,3.82,3.78,5.81,84.37,13.13,"1,352.85",-84.44
  EV＜당기＞,311.6,530.6,"1,107.4","2,015.6","4,602.1","4,214.0", , 
  EBITDA＜당기＞,29.1,139.0,293.3,347.1,54.5,321.0, , 
펼치기 DPS,0,150,350,420,100,,-76, 
  현금DPS,0,150,350,420,100,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,3.05,2.97,2.13,0.25,0.28,-1.88,0.03
  현금배당성향(%),0.00,13.82,15.82,15.47,20.25,4.54,4.79,-15.71
