항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"-1,221",-603,8,126,"1,143","1,358",805,19
  당기순이익(지배)＜당기＞,-410.7,-219.5,3.0,54.4,511.3,481.0, , 
  보통주수정평균발행주식수＜당기＞,"33,623,622","36,395,838","38,606,923","43,080,589","44,750,704","35,409,202", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"1,789","1,237","1,330","1,409","2,926","11,741",108,301
  자본총계(지배)＜당기＞,620.1,464.0,568.5,610.2,"1,319.1","1,857.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"34,654,455","37,501,248","42,736,141","43,299,897","45,085,130","15,815,818", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,119,29,40,275,"1,040","1,980",278,90
  영업활동현금흐름＜당기＞,40.1,10.4,15.6,118.5,465.3,350.0, , 
  보통주수정평균발행주식수＜당기＞,"33,623,622","36,395,838","38,606,923","43,080,589","44,750,704","35,409,202", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"5,205","3,563","3,312","3,942","9,684","18,498",146,91
  매출액＜당기＞,"1,750.0","1,296.9","1,278.6","1,698.2","4,333.7","6,550.0", , 
  보통주수정평균발행주식수＜당기＞,"33,623,622","36,395,838","38,606,923","43,080,589","44,750,704","35,409,202", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,526.12,34.98,11.95,8.76,-65.85,-26.67
  보통주수정주가(기말)＜당기＞,"2,490","1,350","4,140","4,415","13,650","11,900", , 
  EPS＜당기＞,"-1,221",-603,8,126,"1,143","1,358", , 
펼치기 PBR,1.39,1.09,3.11,3.13,4.67,1.01,48.91,-78.28
  보통주수정주가(기말)＜당기＞,"2,490","1,350","4,140","4,415","13,650","11,900", , 
  BPS＜당기＞,"1,789","1,237","1,330","1,409","2,926","11,741", , 
펼치기 PCR,20.89,47.35,102.64,16.06,13.13,6.01,-18.23,-54.22
  보통주수정주가(기말)＜당기＞,"2,490","1,350","4,140","4,415","13,650","11,900", , 
  CPS＜당기＞,119,29,40,275,"1,040","1,980", , 
펼치기 PSR,0.48,0.38,1.25,1.12,1.41,0.64,25.85,-54.36
  보통주수정주가(기말)＜당기＞,"2,490","1,350","4,140","4,415","13,650","11,900", , 
  SPS＜당기＞,"5,205","3,563","3,312","3,942","9,684","18,498", , 
펼치기 EV/EBITDA,-8.12,-7.98,10.35,11.47,13.77,6.41,20.07,-53.44
  EV＜당기＞,"1,375.4",768.1,"1,948.2","2,166.1","6,342.5","4,872.9", , 
  EBITDA＜당기＞,-169.5,-96.3,188.2,188.9,460.6,760.0, , 
펼치기 DPS,0,0,0,0,25,, , 
  현금DPS,0,0,0,0,25,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,0.18,0.21,0.18,0.03
  현금배당성향(%),0.00,0.00,0.00,0.00,2.20,2.35,2.20,0.14
