항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,416,604,686,698,863,,24, 
  당기순이익(지배)＜당기＞,64.1,93.0,105.7,107.4,132.8,, , 
  보통주수정평균발행주식수＜당기＞,"15,400,000","15,400,000","15,400,000","15,400,000","15,400,000",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"2,502","2,935","3,540","4,052","4,702",,16, 
  자본총계(지배)＜당기＞,385.4,452.0,545.2,623.9,724.2,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"15,400,000","15,400,000","15,400,000","15,400,000","15,400,000",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,513,741,872,"1,195","1,254",,5, 
  영업활동현금흐름＜당기＞,78.9,114.1,134.4,184.0,193.1,, , 
  보통주수정평균발행주식수＜당기＞,"15,400,000","15,400,000","15,400,000","15,400,000","15,400,000",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"2,746","3,379","5,021","5,337","5,759",,8, 
  매출액＜당기＞,422.8,520.4,773.3,822.0,886.8,, , 
  보통주수정평균발행주식수＜당기＞,"15,400,000","15,400,000","15,400,000","15,400,000","15,400,000",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,19.14,11.77,12.04,14.02,11.14,,-20.53, 
  보통주수정주가(기말)＜당기＞,"7,970","7,110","8,260","9,780","9,610","9,290", , 
  EPS＜당기＞,416,604,686,698,863,, , 
펼치기 PBR,3.19,2.42,2.33,2.41,2.04,,-15.34, 
  보통주수정주가(기말)＜당기＞,"7,970","7,110","8,260","9,780","9,610","9,290", , 
  BPS＜당기＞,"2,502","2,935","3,540","4,052","4,702",, , 
펼치기 PCR,15.55,9.60,9.47,8.19,7.66,,-6.40, 
  보통주수정주가(기말)＜당기＞,"7,970","7,110","8,260","9,780","9,610","9,290", , 
  CPS＜당기＞,513,741,872,"1,195","1,254",, , 
펼치기 PSR,2.90,2.10,1.64,1.83,1.67,,-8.93, 
  보통주수정주가(기말)＜당기＞,"7,970","7,110","8,260","9,780","9,610","9,290", , 
  SPS＜당기＞,"2,746","3,379","5,021","5,337","5,759",, , 
펼치기 EV/EBITDA,10.59,6.91,5.61,5.80,4.31,,-25.72, 
  EV＜당기＞,988.9,793.6,890.5,"1,033.1",902.8,, , 
  EBITDA＜당기＞,93.4,114.8,158.6,178.0,209.4,, , 
펼치기 DPS,96,150,175,200,230,,15, 
  현금DPS,96,150,175,200,230,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,1.20,2.11,2.12,2.04,2.39,,0.35, 
  현금배당성향(%),23.05,24.84,25.51,28.67,26.66,,-2.01, 
