항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,155,78,463,-109,-263,,-142, 
  당기순이익(지배)＜당기＞,62.9,31.9,188.2,-46.0,-122.4,, , 
  보통주수정평균발행주식수＜당기＞,"40,679,015","40,679,015","40,679,015","42,265,070","46,449,355","46,449,355", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"1,778","1,856","2,328","2,217","1,957",,-12, 
  자본총계(지배)＜당기＞,722.8,754.5,946.3,982.9,867.8,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"40,653,816","40,653,816","40,653,816","44,344,094","44,344,094","44,344,094", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,322,-13,-126,-58,-92,,-58, 
  영업활동현금흐름＜당기＞,130.8,-5.2,-51.3,-24.6,-42.7,, , 
  보통주수정평균발행주식수＜당기＞,"40,679,015","40,679,015","40,679,015","42,265,070","46,449,355","46,449,355", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"2,966","2,804","2,312","2,326","1,961",,-16, 
  매출액＜당기＞,"1,206.4","1,140.5",940.3,983.0,911.0,, , 
  보통주수정평균발행주식수＜당기＞,"40,679,015","40,679,015","40,679,015","42,265,070","46,449,355","46,449,355", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,14.97,22.53,4.24,N/A,N/A,,53.06, 
  보통주수정주가(기말)＜당기＞,"2,315","1,765","1,960","2,400","2,730","2,460", , 
  EPS＜당기＞,155,78,463,-109,-263,, , 
펼치기 PBR,1.30,0.95,0.84,1.08,1.39,,28.84, 
  보통주수정주가(기말)＜당기＞,"2,315","1,765","1,960","2,400","2,730","2,460", , 
  BPS＜당기＞,"1,778","1,856","2,328","2,217","1,957",, , 
펼치기 PCR,7.20,-137.34,-15.55,-41.22,-29.71,,27.93, 
  보통주수정주가(기말)＜당기＞,"2,315","1,765","1,960","2,400","2,730","2,460", , 
  CPS＜당기＞,322,-13,-126,-58,-92,, , 
펼치기 PSR,0.78,0.63,0.85,1.03,1.39,,34.89, 
  보통주수정주가(기말)＜당기＞,"2,315","1,765","1,960","2,400","2,730","2,460", , 
  SPS＜당기＞,"2,966","2,804","2,312","2,326","1,961",, , 
펼치기 EV/EBITDA,15.19,13.91,42.60,36.06,-413.39,,"-1,246.37", 
  EV＜당기＞,981.6,795.3,557.0,827.2,"1,149.9",, , 
  EBITDA＜당기＞,64.6,57.2,13.1,22.9,-2.8,, , 
펼치기 DPS,0,0,0,,,, , 
  현금DPS,0,0,0,,,, , 
  주식DPS,0,0,0,,,, , 
  현금배당수익률,0.00,0.00,0.00,,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
