항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"-1,322","-5,870","-5,011","-2,963","-1,133",,62, 
  당기순이익(지배)＜당기＞,-36.9,-186.4,-202.2,-125.1,-64.0,, , 
  보통주수정평균발행주식수＜당기＞,"2,789,898","3,175,842","4,034,996","4,222,317","5,645,324","8,035,194", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"17,128","12,583","7,754","5,101","6,096",,20, 
  자본총계(지배)＜당기＞,472.8,469.0,325.1,213.8,407.5,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"2,760,190","3,727,491","4,192,607","4,192,607","6,684,532","8,069,014", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"3,930","6,250","-3,676",440,"4,002",,810, 
  영업활동현금흐름＜당기＞,109.6,198.5,-148.3,18.6,225.9,, , 
  보통주수정평균발행주식수＜당기＞,"2,789,898","3,175,842","4,034,996","4,222,317","5,645,324","8,035,194", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"89,384","60,166","50,110","34,649","27,078",,-22, 
  매출액＜당기＞,"2,493.7","1,910.8","2,021.9","1,463.0","1,528.7",, , 
  보통주수정평균발행주식수＜당기＞,"2,789,898","3,175,842","4,034,996","4,222,317","5,645,324","8,035,194", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,N/A,N/A,N/A,,-117.52, 
  보통주수정주가(기말)＜당기＞,"25,696","11,950","10,900","8,150","6,780","7,000", , 
  EPS＜당기＞,"-1,322","-5,870","-5,011","-2,963","-1,133",, , 
펼치기 PBR,1.50,0.95,1.41,1.60,1.11,,-30.39, 
  보통주수정주가(기말)＜당기＞,"25,696","11,950","10,900","8,150","6,780","7,000", , 
  BPS＜당기＞,"17,128","12,583","7,754","5,101","6,096",, , 
펼치기 PCR,6.54,1.91,-2.96,18.53,1.69,,-90.86, 
  보통주수정주가(기말)＜당기＞,"25,696","11,950","10,900","8,150","6,780","7,000", , 
  CPS＜당기＞,"3,930","6,250","-3,676",440,"4,002",, , 
펼치기 PSR,0.29,0.20,0.22,0.24,0.25,,6.45, 
  보통주수정주가(기말)＜당기＞,"25,696","11,950","10,900","8,150","6,780","7,000", , 
  SPS＜당기＞,"89,384","60,166","50,110","34,649","27,078",, , 
펼치기 EV/EBITDA,10.71,7.55,11.34,11.18,3.51,,-68.66, 
  EV＜당기＞,"1,206.8",753.5,850.9,525.7,382.8,, , 
  EBITDA＜당기＞,112.7,99.7,75.1,47.0,109.2,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
