항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"1,127",73,414,"1,526",965,"1,329",-37,38
  당기순이익(지배)＜당기＞,"1,574.4",113.9,649.6,"2,404.1","1,525.7","2,101.3", , 
  보통주수정평균발행주식수＜당기＞,"139,706,778","156,293,843","156,833,538","157,514,434","158,055,316","158,144,150", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"10,952","10,562","10,715","12,373","13,468","14,661",9,9
  자본총계(지배)＜당기＞,"17,074.7","16,354.8","16,658.9","19,329.3","21,057.7","22,742.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"155,903,419","154,848,980","155,468,486","156,221,543","156,357,516","155,114,826", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"-1,391","-1,179","-1,045",-144,"-1,109","1,356",-673,222
  영업활동현금흐름＜당기＞,"-1,943.0","-1,842.3","-1,638.4",-226.1,"-1,753.1",344.3, , 
  보통주수정평균발행주식수＜당기＞,"139,706,778","156,293,843","156,833,538","157,514,434","158,055,316","158,144,150", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"6,592","4,565","7,019","10,333","11,417","12,636",10,11
  매출액＜당기＞,"9,209.2","7,134.9","11,008.8","16,276.0","18,044.9","19,983.8", , 
  보통주수정평균발행주식수＜당기＞,"139,706,778","156,293,843","156,833,538","157,514,434","158,055,316","158,144,150", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,86.66,947.34,123.07,104.75,83.08,41.17,-20.68,-50.45
  보통주수정주가(기말)＜당기＞,"97,663","69,014","50,978","159,869","80,200","54,700", , 
  EPS＜당기＞,"1,127",73,414,"1,526",965,"1,329", , 
펼치기 PBR,8.92,6.53,4.76,12.92,5.96,3.73,-53.91,-37.35
  보통주수정주가(기말)＜당기＞,"97,663","69,014","50,978","159,869","80,200","54,700", , 
  BPS＜당기＞,"10,952","10,562","10,715","12,373","13,468","14,661", , 
펼치기 PCR,-70.22,-58.55,-48.80,"-1,113.83",-72.31,40.35,93.51,155.81
  보통주수정주가(기말)＜당기＞,"97,663","69,014","50,978","159,869","80,200","54,700", , 
  CPS＜당기＞,"-1,391","-1,179","-1,045",-144,"-1,109","1,356", , 
펼치기 PSR,14.82,15.12,7.26,15.47,7.02,4.33,-54.60,-38.38
  보통주수정주가(기말)＜당기＞,"97,663","69,014","50,978","159,869","80,200","54,700", , 
  SPS＜당기＞,"6,592","4,565","7,019","10,333","11,417","12,636", , 
펼치기 EV/EBITDA,97.33,-411.53,90.32,68.24,61.39,31.62,-10.03,-48.50
  EV＜당기＞,"149,731.5","102,369.7","76,641.2","249,102.5","125,585.6","85,084.0", , 
  EBITDA＜당기＞,"1,538.3",-248.8,848.5,"3,650.5","2,045.6","2,691.0", , 
펼치기 DPS,18,18,46,19,275,,"1,328", 
  현금DPS,0,0,0,0,255,, , 
  주식DPS,18,18,46,19,20,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,0.32,0.36,0.32,0.04
  현금배당성향(%),0.00,0.00,0.00,0.00,26.12,14.77,26.12,-11.35
