항목,2017/06,2018/06,2019/06,2020/06,2021/06,"2022/06(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,775,784,964,766,658,,-14, 
  당기순이익(지배)＜당기＞,480.7,528.4,649.3,516.3,443.2,, , 
  보통주수정평균발행주식수＜당기＞,"62,043,493","67,375,000","67,375,000","67,375,000","67,375,000","67,375,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"4,327","5,084","7,007","7,838","8,557",,9, 
  자본총계(지배)＜당기＞,"2,915.3","3,425.1","4,721.1","5,281.0","5,765.1",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"67,375,000","67,375,000","67,375,000","67,375,000","67,375,000","67,375,000", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,126,906,957,"1,229",866,,-30, 
  영업활동현금흐름＜당기＞,78.0,610.5,645.0,828.0,583.4,, , 
  보통주수정평균발행주식수＜당기＞,"62,043,493","67,375,000","67,375,000","67,375,000","67,375,000","67,375,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"3,848","4,533","5,462","5,097","5,459",,7, 
  매출액＜당기＞,"2,387.2","3,054.4","3,680.2","3,434.2","3,678.1",, , 
  보통주수정평균발행주식수＜당기＞,"62,043,493","67,375,000","67,375,000","67,375,000","67,375,000","67,375,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,4.67,3.00,2.15,1.86,1.45,,-22.26, 
  보통주수정주가(기말)＜당기＞,"3,615","2,355","2,075","1,425",951,"1,205", , 
  EPS＜당기＞,775,784,964,766,658,, , 
펼치기 PBR,0.84,0.46,0.30,0.18,0.11,,-38.87, 
  보통주수정주가(기말)＜당기＞,"3,615","2,355","2,075","1,425",951,"1,205", , 
  BPS＜당기＞,"4,327","5,084","7,007","7,838","8,557",, , 
펼치기 PCR,28.77,2.60,2.17,1.16,1.10,,-5.29, 
  보통주수정주가(기말)＜당기＞,"3,615","2,355","2,075","1,425",951,"1,205", , 
  CPS＜당기＞,126,906,957,"1,229",866,, , 
펼치기 PSR,0.94,0.52,0.38,0.28,0.17,,-37.69, 
  보통주수정주가(기말)＜당기＞,"3,615","2,355","2,075","1,425",951,"1,205", , 
  SPS＜당기＞,"3,848","4,533","5,462","5,097","5,459",, , 
펼치기 EV/EBITDA,2.52,0.70,-1.10,-0.54,0.31,,157.80, 
  EV＜당기＞,"1,722.7",525.4,-979.2,-427.0,220.5,, , 
  EBITDA＜당기＞,682.4,752.3,894.1,796.1,711.3,, , 
펼치기 DPS,72,0,0,0,0,, , 
  현금DPS,72,0,0,0,0,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,2.00,0.00,0.00,0.00,0.00,,0.00, 
  현금배당성향(%),10.13,0.00,0.00,0.00,0.00,,0.00, 
