항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,605,228,337,757,478,,-37, 
  당기순이익(지배)＜당기＞,96.2,36.3,53.6,120.5,76.1,, , 
  보통주수정평균발행주식수＜당기＞,"15,903,199","15,903,199","15,903,199","15,903,199","15,903,199","15,903,199", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"6,292","6,517","6,719","7,316","7,671",,5, 
  자본총계(지배)＜당기＞,"1,000.6","1,036.3","1,068.5","1,163.4","1,219.9",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"15,903,199","15,903,199","15,903,199","15,903,199","15,903,199",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,985,329,"1,225","1,141",-79,,-107, 
  영업활동현금흐름＜당기＞,156.7,52.2,194.8,181.5,-12.5,, , 
  보통주수정평균발행주식수＜당기＞,"15,903,199","15,903,199","15,903,199","15,903,199","15,903,199","15,903,199", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"12,395","12,346","12,405","13,345","14,836",,11, 
  매출액＜당기＞,"1,971.1","1,963.5","1,972.8","2,122.2","2,359.4",, , 
  보통주수정평균발행주식수＜당기＞,"15,903,199","15,903,199","15,903,199","15,903,199","15,903,199","15,903,199", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,10.96,21.58,12.48,6.23,10.75,,72.43, 
  보통주수정주가(기말)＜당기＞,"6,630","4,925","4,210","4,720","5,140","5,310", , 
  EPS＜당기＞,605,228,337,757,478,, , 
펼치기 PBR,1.05,0.76,0.63,0.65,0.67,,3.85, 
  보통주수정주가(기말)＜당기＞,"6,630","4,925","4,210","4,720","5,140","5,310", , 
  BPS＜당기＞,"6,292","6,517","6,719","7,316","7,671",, , 
펼치기 PCR,6.73,14.99,3.44,4.14,-65.43,,"-1,681.83", 
  보통주수정주가(기말)＜당기＞,"6,630","4,925","4,210","4,720","5,140","5,310", , 
  CPS＜당기＞,985,329,"1,225","1,141",-79,, , 
펼치기 PSR,0.53,0.40,0.34,0.35,0.35,,-2.05, 
  보통주수정주가(기말)＜당기＞,"6,630","4,925","4,210","4,720","5,140","5,310", , 
  SPS＜당기＞,"12,395","12,346","12,405","13,345","14,836",, , 
펼치기 EV/EBITDA,5.18,6.26,3.91,2.63,5.69,,116.46, 
  EV＜당기＞,"1,031.4",798.7,581.0,553.4,756.4,, , 
  EBITDA＜당기＞,199.0,127.5,148.7,210.7,133.0,, , 
펼치기 DPS,100,80,100,150,100,,-33, 
  현금DPS,100,80,100,150,100,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,1.51,1.62,2.38,3.18,1.95,,-1.23, 
  현금배당성향(%),16.54,35.05,29.65,19.80,20.91,,1.10, 
