항목,2017/03,2018/03,2019/03,2020/03,2021/03,"2022/03(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-210,-34,32,-24,15,,164, 
  당기순이익(지배)＜당기＞,-88.0,-14.3,14.1,-10.8,7.0,, , 
  보통주수정평균발행주식수＜당기＞,"41,846,069","42,287,743","44,364,502","44,776,209","44,875,443","46,224,241", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,695,704,768,745,792,,6, 
  자본총계(지배)＜당기＞,291.8,307.5,343.7,333.7,362.0,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"41,974,138","43,666,242","44,772,143","44,802,511","45,676,540","46,271,513", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-69,108,64,27,19,,-27, 
  영업활동현금흐름＜당기＞,-28.8,45.6,28.5,11.9,8.7,, , 
  보통주수정평균발행주식수＜당기＞,"41,846,069","42,287,743","44,364,502","44,776,209","44,875,443","46,224,241", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,633,746,806,505,523,,4, 
  매출액＜당기＞,264.9,315.5,357.5,225.9,234.8,, , 
  보통주수정평균발행주식수＜당기＞,"41,846,069","42,287,743","44,364,502","44,776,209","44,875,443","46,224,241", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,75.14,N/A,154.57,,299.43, 
  보통주수정주가(기말)＜당기＞,"2,455","2,215","2,390","1,870","2,395","3,510", , 
  EPS＜당기＞,-210,-34,32,-24,15,, , 
펼치기 PBR,3.53,3.15,3.11,2.51,3.02,,20.36, 
  보통주수정주가(기말)＜당기＞,"2,455","2,215","2,390","1,870","2,395","3,510", , 
  BPS＜당기＞,695,704,768,745,792,, , 
펼치기 PCR,-35.66,20.56,37.15,70.45,123.38,,75.14, 
  보통주수정주가(기말)＜당기＞,"2,455","2,215","2,390","1,870","2,395","3,510", , 
  CPS＜당기＞,-69,108,64,27,19,, , 
펼치기 PSR,3.88,2.97,2.97,3.71,4.58,,23.52, 
  보통주수정주가(기말)＜당기＞,"2,455","2,215","2,390","1,870","2,395","3,510", , 
  SPS＜당기＞,633,746,806,505,523,, , 
펼치기 EV/EBITDA,656.74,42.86,30.35,34.85,157.62,,352.32, 
  EV＜당기＞,"1,191.7","1,077.9","1,130.0",903.2,"1,144.8",, , 
  EBITDA＜당기＞,1.8,25.1,37.2,25.9,7.3,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
