항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,426,597,354,669,822,,23, 
  당기순이익(지배)＜당기＞,46.8,65.6,39.0,73.6,90.4,, , 
  보통주수정평균발행주식수＜당기＞,"11,000,000","11,000,000","11,000,000","11,000,000","11,000,000",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"5,220","5,759","5,971","6,507","7,112",,9, 
  자본총계(지배)＜당기＞,569.7,628.0,650.5,708.7,766.9,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"10,913,371","10,903,980","10,894,601","10,891,472","10,783,555","10,783,555", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,41,526,564,"1,121",801,,-29, 
  영업활동현금흐름＜당기＞,4.5,57.9,62.1,123.3,88.1,, , 
  보통주수정평균발행주식수＜당기＞,"11,000,000","11,000,000","11,000,000","11,000,000","11,000,000",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"5,037","4,730","5,048","6,072","6,770",,11, 
  매출액＜당기＞,554.0,520.3,555.3,667.9,744.7,, , 
  보통주수정평균발행주식수＜당기＞,"11,000,000","11,000,000","11,000,000","11,000,000","11,000,000",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,16.56,12.10,20.30,15.39,10.86,,-29.43, 
  보통주수정주가(기말)＜당기＞,"7,050","7,220","7,190","10,300","8,930","8,430", , 
  EPS＜당기＞,426,597,354,669,822,, , 
펼치기 PBR,1.35,1.25,1.20,1.58,1.26,,-20.67, 
  보통주수정주가(기말)＜당기＞,"7,050","7,220","7,190","10,300","8,930","8,430", , 
  BPS＜당기＞,"5,220","5,759","5,971","6,507","7,112",, , 
펼치기 PCR,173.41,13.72,12.74,9.19,11.16,,21.40, 
  보통주수정주가(기말)＜당기＞,"7,050","7,220","7,190","10,300","8,930","8,430", , 
  CPS＜당기＞,41,526,564,"1,121",801,, , 
펼치기 PSR,1.40,1.53,1.42,1.70,1.32,,-22.24, 
  보통주수정주가(기말)＜당기＞,"7,050","7,220","7,190","10,300","8,930","8,430", , 
  SPS＜당기＞,"5,037","4,730","5,048","6,072","6,770",, , 
펼치기 EV/EBITDA,12.06,15.53,14.70,7.35,5.53,,-24.81, 
  EV＜당기＞,754.0,708.0,676.4,911.2,704.0,, , 
  EBITDA＜당기＞,62.5,45.6,46.0,123.9,127.4,, , 
펼치기 DPS,90,100,100,150,170,,13, 
  현금DPS,90,100,100,150,170,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,1.28,1.39,1.39,1.46,1.90,,0.45, 
  현금배당성향(%),20.97,16.62,27.97,22.21,20.27,,-1.93, 
