항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-91,-443,27,"-1,254",564,291,145,-48
  당기순이익(지배)＜당기＞,-27.6,-137.7,8.4,-398.6,210.0,129.0, , 
  보통주수정평균발행주식수＜당기＞,"30,234,262","31,120,358","31,681,294","31,774,730","37,251,332","44,363,298", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"3,660","3,297","3,191","1,666","2,462",,48, 
  자본총계(지배)＜당기＞,"1,075.8","1,014.2",981.5,591.0,949.6,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"29,390,287","30,756,886","30,756,886","35,480,995","38,577,398","45,067,107", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-102,75,253,178,-521,,-392, 
  영업활동현금흐름＜당기＞,-30.8,23.3,80.1,56.6,-193.9,, , 
  보통주수정평균발행주식수＜당기＞,"30,234,262","31,120,358","31,681,294","31,774,730","37,251,332","44,363,298", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"2,154","2,635",532,426,"4,518","6,237",959,38
  매출액＜당기＞,651.1,819.9,168.7,135.5,"1,682.9","2,767.0", , 
  보통주수정평균발행주식수＜당기＞,"30,234,262","31,120,358","31,681,294","31,774,730","37,251,332","44,363,298", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,129.62,N/A,8.21,12.76,386.17,55.36
  보통주수정주가(기말)＜당기＞,"4,655","4,190","3,450","3,600","4,630","3,710", , 
  EPS＜당기＞,-91,-443,27,"-1,254",564,291, , 
펼치기 PBR,1.27,1.27,1.08,2.16,1.88,,-12.97, 
  보통주수정주가(기말)＜당기＞,"4,655","4,190","3,450","3,600","4,630","3,710", , 
  BPS＜당기＞,"3,660","3,297","3,191","1,666","2,462",, , 
펼치기 PCR,-45.69,55.89,13.64,20.23,-8.89,,-143.98, 
  보통주수정주가(기말)＜당기＞,"4,655","4,190","3,450","3,600","4,630","3,710", , 
  CPS＜당기＞,-102,75,253,178,-521,, , 
펼치기 PSR,2.16,1.59,6.48,8.44,1.02,0.59,-87.86,-41.96
  보통주수정주가(기말)＜당기＞,"4,655","4,190","3,450","3,600","4,630","3,710", , 
  SPS＜당기＞,"2,154","2,635",532,426,"4,518","6,237", , 
펼치기 EV/EBITDA,13.01,12.51,13.42,63.04,23.85,,-62.18, 
  EV＜당기＞,912.7,521.2,453.8,993.5,"2,380.4","2,192.1", , 
  EBITDA＜당기＞,70.2,41.7,33.8,15.8,99.8,, , 
펼치기 DPS,0,0,0,0,0,, , 
  현금DPS,0,0,0,0,0,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,0.00,,0.00, 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
