항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,202,136,196,56,-34,,-160, 
  당기순이익(지배)＜당기＞,60.8,42.6,64.4,18.4,-11.1,, , 
  보통주수정평균발행주식수＜당기＞,"30,173,003","31,241,496","32,777,884","32,950,848","32,950,848",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"2,465","2,563","2,741","2,812","2,939",,5, 
  자본총계(지배)＜당기＞,768.3,798.8,901.1,924.5,966.5,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"31,170,378","31,170,378","32,879,730","32,879,730","32,879,730",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,-615,617,-150,311,-583,,-288, 
  영업활동현금흐름＜당기＞,-185.4,192.6,-49.3,102.3,-192.0,, , 
  보통주수정평균발행주식수＜당기＞,"30,173,003","31,241,496","32,777,884","32,950,848","32,950,848",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"15,615","14,844","15,095","14,938","20,728",,39, 
  매출액＜당기＞,"4,711.5","4,637.6","4,947.9","4,922.1","6,830.2",, , 
  보통주수정평균발행주식수＜당기＞,"30,173,003","31,241,496","32,777,884","32,950,848","32,950,848",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,12.13,15.41,8.58,32.41,N/A,,-279.49, 
  보통주수정주가(기말)＜당기＞,"2,445","2,100","1,685","1,810","1,955","2,260", , 
  EPS＜당기＞,202,136,196,56,-34,, , 
펼치기 PBR,0.99,0.82,0.61,0.64,0.67,,3.32, 
  보통주수정주가(기말)＜당기＞,"2,445","2,100","1,685","1,810","1,955","2,260", , 
  BPS＜당기＞,"2,465","2,563","2,741","2,812","2,939",, , 
펼치기 PCR,-3.98,3.41,-11.20,5.83,-3.36,,-157.57, 
  보통주수정주가(기말)＜당기＞,"2,445","2,100","1,685","1,810","1,955","2,260", , 
  CPS＜당기＞,-615,617,-150,311,-583,, , 
펼치기 PSR,0.16,0.14,0.11,0.12,0.09,,-22.17, 
  보통주수정주가(기말)＜당기＞,"2,445","2,100","1,685","1,810","1,955","2,260", , 
  SPS＜당기＞,"15,615","14,844","15,095","14,938","20,728",, , 
펼치기 EV/EBITDA,7.76,15.95,9.11,8.00,7.82,,-2.23, 
  EV＜당기＞,"1,554.6","1,285.4","1,240.5","1,149.7","1,327.1",, , 
  EBITDA＜당기＞,200.3,80.6,136.2,143.7,169.6,, , 
펼치기 DPS,0,,,,,, , 
  현금DPS,0,,,,,, , 
  주식DPS,0,,,,,, , 
  현금배당수익률,0.00,,,,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
