항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,41,137,50,46,189,,313, 
  당기순이익(지배)＜당기＞,4.0,13.3,4.9,4.5,18.4,, , 
  보통주수정평균발행주식수＜당기＞,"9,756,088","9,756,088","9,756,088","9,756,088","9,756,088",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"4,194","4,300","4,253","4,310","4,727",,10, 
  자본총계(지배)＜당기＞,409.2,412.4,400.6,406.0,450.0,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"9,756,088","9,590,990","9,419,417","9,419,417","9,519,417","9,519,417", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,270,349,229,245,347,,41, 
  영업활동현금흐름＜당기＞,26.3,34.0,22.4,23.9,33.8,, , 
  보통주수정평균발행주식수＜당기＞,"9,756,088","9,756,088","9,756,088","9,756,088","9,756,088",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"2,508","2,363","2,407","2,352","2,314",,-2, 
  매출액＜당기＞,244.7,230.6,234.8,229.4,225.7,, , 
  보통주수정평균발행주식수＜당기＞,"9,756,088","9,756,088","9,756,088","9,756,088","9,756,088",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,147.03,30.14,69.47,92.34,57.52,,-37.71, 
  보통주수정주가(기말)＜당기＞,"6,030","4,120","3,480","4,215","10,850","13,200", , 
  EPS＜당기＞,41,137,50,46,189,, , 
펼치기 PBR,1.44,0.96,0.82,0.98,2.30,,134.70, 
  보통주수정주가(기말)＜당기＞,"6,030","4,120","3,480","4,215","10,850","13,200", , 
  BPS＜당기＞,"4,194","4,300","4,253","4,310","4,727",, , 
펼치기 PCR,22.36,11.81,15.18,17.18,31.28,,82.09, 
  보통주수정주가(기말)＜당기＞,"6,030","4,120","3,480","4,215","10,850","13,200", , 
  CPS＜당기＞,270,349,229,245,347,, , 
펼치기 PSR,2.40,1.74,1.45,1.79,4.69,,161.64, 
  보통주수정주가(기말)＜당기＞,"6,030","4,120","3,480","4,215","10,850","13,200", , 
  SPS＜당기＞,"2,508","2,363","2,407","2,352","2,314",, , 
펼치기 EV/EBITDA,29.90,10.83,16.22,21.04,37.74,,79.43, 
  EV＜당기＞,466.9,300.8,261.4,360.3,976.3,, , 
  EBITDA＜당기＞,15.6,27.8,16.1,17.1,25.9,, , 
펼치기 DPS,50,60,50,50,70,,40, 
  현금DPS,50,60,50,50,70,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.83,1.46,1.44,1.19,0.65,,-0.54, 
  현금배당성향(%),121.92,43.15,96.37,105.76,36.21,,-69.55, 
