항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,680,971,334,718,865,911,20,5
  당기순이익(지배)＜당기＞,277.4,418.2,150.9,325.9,392.0,413.0, , 
  보통주수정평균발행주식수＜당기＞,"40,822,197","43,055,890","45,168,644","45,387,500","45,335,964","45,335,964", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"3,500","4,579","4,834","5,865","5,636","6,621",-4,17
  자본총계(지배)＜당기＞,"1,484.9","2,044.0","2,189.0","2,659.0","2,360.4","2,773.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"42,429,318","44,637,559","45,278,813","45,335,964","41,880,268","41,880,268", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,797,588,"1,131","1,698","1,922","2,129",13,11
  영업활동현금흐름＜당기＞,325.4,253.0,510.8,770.6,871.5,940.0, , 
  보통주수정평균발행주식수＜당기＞,"40,822,197","43,055,890","45,168,644","45,387,500","45,335,964","45,335,964", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"4,046","4,473","5,713","6,097","6,374","7,023",5,10
  매출액＜당기＞,"1,651.5","1,926.0","2,580.3","2,767.3","2,889.5","3,184.0", , 
  보통주수정평균발행주식수＜당기＞,"40,822,197","43,055,890","45,168,644","45,387,500","45,335,964","45,335,964", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,4.77,3.87,8.05,12.64,9.38,9.41,-25.78,0.29
  보통주수정주가(기말)＜당기＞,"3,240","3,760","2,690","9,075","8,110","8,570", , 
  EPS＜당기＞,680,971,334,718,865,911, , 
펼치기 PBR,0.93,0.82,0.56,1.55,1.44,1.29,-7.00,-10.05
  보통주수정주가(기말)＜당기＞,"3,240","3,760","2,690","9,075","8,110","8,570", , 
  BPS＜당기＞,"3,500","4,579","4,834","5,865","5,636","6,621", , 
펼치기 PCR,4.06,6.40,2.38,5.35,4.22,4.03,-21.08,-4.56
  보통주수정주가(기말)＜당기＞,"3,240","3,760","2,690","9,075","8,110","8,570", , 
  CPS＜당기＞,797,588,"1,131","1,698","1,922","2,129", , 
펼치기 PSR,0.80,0.84,0.47,1.49,1.27,1.22,-14.51,-4.10
  보통주수정주가(기말)＜당기＞,"3,240","3,760","2,690","9,075","8,110","8,570", , 
  SPS＜당기＞,"4,046","4,473","5,713","6,097","6,374","7,023", , 
펼치기 EV/EBITDA,2.28,5.03,2.99,5.97,6.39,5.43,6.97,-15.07
  EV＜당기＞,"1,019.6","2,472.0","1,921.2","5,113.5","6,212.6","5,870.3", , 
  EBITDA＜당기＞,447.3,491.1,643.1,856.3,972.5,"1,082.0", , 
펼치기 DPS,0,60,35,,,, , 
  현금DPS,0,60,35,,,, , 
  주식DPS,0,0,0,,,, , 
  현금배당수익률,0.00,1.60,1.30,,,0.00, , 
  현금배당성향(%),0.00,6.40,10.50,0.00,,, , 
