항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-81,-224,-334,-44,-69,,-58, 
  당기순이익(지배)＜당기＞,-51.0,-143.0,-213.6,-28.2,-44.6,, , 
  보통주수정평균발행주식수＜당기＞,"63,214,572","63,793,608","63,889,885","64,125,822","64,185,876","64,185,876", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"1,600","1,469","1,152","1,194","1,040",,-13, 
  자본총계(지배)＜당기＞,"1,012.7",933.9,732.8,762.8,664.6,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"63,306,823","63,581,367","63,625,938","63,887,439","63,887,439","63,887,439", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,4,-32,15,0,-20,,"-5,079", 
  영업활동현금흐름＜당기＞,2.4,-20.2,9.5,0.3,-12.6,, , 
  보통주수정평균발행주식수＜당기＞,"63,214,572","63,793,608","63,889,885","64,125,822","64,185,876","64,185,876", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,580,549,555,579,558,,-4, 
  매출액＜당기＞,366.4,349.9,354.9,371.6,358.5,, , 
  보통주수정평균발행주식수＜당기＞,"63,214,572","63,793,608","63,889,885","64,125,822","64,185,876","64,185,876", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,N/A,N/A,N/A,,59.64, 
  보통주수정주가(기말)＜당기＞,"33,257","18,491","15,250","13,450","8,590","8,040", , 
  EPS＜당기＞,-81,-224,-334,-44,-69,, , 
펼치기 PBR,20.79,12.59,13.24,11.27,8.26,,-26.70, 
  보통주수정주가(기말)＜당기＞,"33,257","18,491","15,250","13,450","8,590","8,040", , 
  BPS＜당기＞,"1,600","1,469","1,152","1,194","1,040",, , 
펼치기 PCR,"8,921.98",-584.61,"1,024.75","34,225.89",-439.00,,-101.28, 
  보통주수정주가(기말)＜당기＞,"33,257","18,491","15,250","13,450","8,590","8,040", , 
  CPS＜당기＞,4,-32,15,0,-20,, , 
펼치기 PSR,57.38,33.71,27.45,23.21,15.38,,-33.73, 
  보통주수정주가(기말)＜당기＞,"33,257","18,491","15,250","13,450","8,590","8,040", , 
  SPS＜당기＞,580,549,555,579,558,, , 
펼치기 EV/EBITDA,629.77,-449.55,-631.12,563.60,-334.17,,-159.29, 
  EV＜당기＞,"21,165.6","11,927.2","9,948.2","8,818.6","5,708.5",, , 
  EBITDA＜당기＞,33.6,-26.5,-15.8,15.6,-17.1,, , 
펼치기 DPS,0,0,0,,,, , 
  현금DPS,0,0,0,,,, , 
  주식DPS,0,0,0,,,, , 
  현금배당수익률,0.00,0.00,0.00,,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
