항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"1,129","2,178","-1,078",328,425,,29, 
  당기순이익(지배)＜당기＞,116.8,225.4,-111.5,34.0,44.0,, , 
  보통주수정평균발행주식수＜당기＞,"10,347,756","10,347,756","10,347,756","10,347,756","10,347,756","10,347,756", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"21,514","23,839","22,650","22,961","24,473",,7, 
  자본총계(지배)＜당기＞,"1,993.8","2,209.3","2,099.1","2,128.0","2,268.0",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"9,267,592","9,267,592","9,267,592","9,267,592","9,267,592",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,"3,234","3,106","9,831","4,938","-4,757",,-196, 
  영업활동현금흐름＜당기＞,334.6,321.4,"1,017.3",510.9,-492.3,, , 
  보통주수정평균발행주식수＜당기＞,"10,347,756","10,347,756","10,347,756","10,347,756","10,347,756","10,347,756", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"42,349","53,757","49,071","41,765","52,609",,26, 
  매출액＜당기＞,"4,382.2","5,562.7","5,077.8","4,321.8","5,443.9",, , 
  보통주수정평균발행주식수＜당기＞,"10,347,756","10,347,756","10,347,756","10,347,756","10,347,756","10,347,756", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,13.64,6.24,N/A,39.12,30.71,,-21.49, 
  보통주수정주가(기말)＜당기＞,"15,400","13,600","12,000","12,850","13,050","12,300", , 
  EPS＜당기＞,"1,129","2,178","-1,078",328,425,, , 
펼치기 PBR,0.72,0.57,0.53,0.56,0.53,,-4.72, 
  보통주수정주가(기말)＜당기＞,"15,400","13,600","12,000","12,850","13,050","12,300", , 
  BPS＜당기＞,"21,514","23,839","22,650","22,961","24,473",, , 
펼치기 PCR,4.76,4.38,1.22,2.60,-2.74,,-205.41, 
  보통주수정주가(기말)＜당기＞,"15,400","13,600","12,000","12,850","13,050","12,300", , 
  CPS＜당기＞,"3,234","3,106","9,831","4,938","-4,757",, , 
펼치기 PSR,0.36,0.25,0.24,0.31,0.25,,-19.37, 
  보통주수정주가(기말)＜당기＞,"15,400","13,600","12,000","12,850","13,050","12,300", , 
  SPS＜당기＞,"42,349","53,757","49,071","41,765","52,609",, , 
펼치기 EV/EBITDA,-0.09,-0.14,-1.01,-1.06,1.00,,194.02, 
  EV＜당기＞,-43.4,-107.9,-683.7,-424.8,484.7,, , 
  EBITDA＜당기＞,460.7,758.8,679.8,399.1,484.3,, , 
펼치기 DPS,150,200,200,200,200,,0, 
  현금DPS,150,200,200,200,200,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.97,1.47,1.67,1.56,1.53,,-0.02, 
  현금배당성향(%),11.90,8.22,-16.62,54.53,42.16,,-12.37, 
