항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,851,735,-708,"-1,747",-28,,98, 
  당기순이익(지배)＜당기＞,196.1,169.2,-163.1,-402.3,-6.4,, , 
  보통주수정평균발행주식수＜당기＞,"23,034,277","23,034,277","23,034,277","23,034,277","23,034,277","23,034,277", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"4,706","7,968","7,301","5,886","5,709",,-3, 
  자본총계(지배)＜당기＞,"1,083.9","1,835.3","1,681.8","1,355.9","1,315.1",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"23,034,277","23,034,277","23,034,277","23,034,277","23,034,277",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,"5,012","1,466","5,323","-2,731",67,,102, 
  영업활동현금흐름＜당기＞,"1,154.5",337.7,"1,226.2",-629.0,15.4,, , 
  보통주수정평균발행주식수＜당기＞,"23,034,277","23,034,277","23,034,277","23,034,277","23,034,277","23,034,277", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"27,928","33,042","36,279","1,058","1,224",,16, 
  매출액＜당기＞,"6,433.0","7,611.1","8,356.6",243.6,281.9,, , 
  보통주수정평균발행주식수＜당기＞,"23,034,277","23,034,277","23,034,277","23,034,277","23,034,277","23,034,277", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,10.87,7.35,N/A,N/A,N/A,,"-5,063.26", 
  보통주수정주가(기말)＜당기＞,"9,250","5,400","3,750","2,985","2,470","2,340", , 
  EPS＜당기＞,851,735,-708,"-1,747",-28,, , 
펼치기 PBR,1.97,0.68,0.51,0.51,0.43,,-14.69, 
  보통주수정주가(기말)＜당기＞,"9,250","5,400","3,750","2,985","2,470","2,340", , 
  BPS＜당기＞,"4,706","7,968","7,301","5,886","5,709",, , 
펼치기 PCR,1.85,3.68,0.70,-1.09,36.84,,"3,470.49", 
  보통주수정주가(기말)＜당기＞,"9,250","5,400","3,750","2,985","2,470","2,340", , 
  CPS＜당기＞,"5,012","1,466","5,323","-2,731",67,, , 
펼치기 PSR,0.33,0.16,0.10,2.82,2.02,,-28.49, 
  보통주수정주가(기말)＜당기＞,"9,250","5,400","3,750","2,985","2,470","2,340", , 
  SPS＜당기＞,"27,928","33,042","36,279","1,058","1,224",, , 
펼치기 EV/EBITDA,1.52,-3.37,2.78,2.49,0.42,,-83.17, 
  EV＜당기＞,964.1,"-1,897.1","2,110.2","2,781.6",115.1,, , 
  EBITDA＜당기＞,635.6,562.2,760.1,"1,116.8",274.5,, , 
펼치기 DPS,,,,,,, , 
  현금DPS,,,,,,, , 
  주식DPS,,,,,,, , 
  현금배당수익률,,,,,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
