항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"1,432","1,037",310,"1,530","1,488",,-3, 
  당기순이익(지배)＜당기＞,137.1,99.2,29.6,146.4,142.4,, , 
  보통주수정평균발행주식수＜당기＞,"9,569,842","9,569,842","9,569,842","9,569,842","9,569,842","11,344,910", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"13,610","14,640","14,987","16,665","18,577",,11, 
  자본총계(지배)＜당기＞,"1,273.4","1,369.8","1,367.9","1,444.0","1,579.2",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"9,356,554","9,356,554","9,127,296","8,664,633","8,501,041","10,401,041", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"1,032","1,009",472,"1,857","1,066",,-43, 
  영업활동현금흐름＜당기＞,98.8,96.5,45.2,177.7,102.0,, , 
  보통주수정평균발행주식수＜당기＞,"9,569,842","9,569,842","9,569,842","9,569,842","9,569,842","11,344,910", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"7,592","8,985","8,819","11,098","11,049",,-0, 
  매출액＜당기＞,726.5,859.9,844.0,"1,062.0","1,057.3",, , 
  보통주수정평균발행주식수＜당기＞,"9,569,842","9,569,842","9,569,842","9,569,842","9,569,842","11,344,910", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,18.75,17.99,66.55,13.92,23.09,,65.87, 
  보통주수정주가(기말)＜당기＞,"26,850","18,650","20,600","21,300","34,350","26,350", , 
  EPS＜당기＞,"1,432","1,037",310,"1,530","1,488",, , 
펼치기 PBR,1.97,1.27,1.37,1.28,1.85,,44.67, 
  보통주수정주가(기말)＜당기＞,"26,850","18,650","20,600","21,300","34,350","26,350", , 
  BPS＜당기＞,"13,610","14,640","14,987","16,665","18,577",, , 
펼치기 PCR,26.01,18.49,43.63,11.47,32.22,,180.98, 
  보통주수정주가(기말)＜당기＞,"26,850","18,650","20,600","21,300","34,350","26,350", , 
  CPS＜당기＞,"1,032","1,009",472,"1,857","1,066",, , 
펼치기 PSR,3.54,2.08,2.34,1.92,3.11,,61.98, 
  보통주수정주가(기말)＜당기＞,"26,850","18,650","20,600","21,300","34,350","26,350", , 
  SPS＜당기＞,"7,592","8,985","8,819","11,098","11,049",, , 
펼치기 EV/EBITDA,12.57,12.71,24.70,4.86,17.41,,258.10, 
  EV＜당기＞,"1,637.9","1,168.4","1,139.0",737.6,"2,204.0",, , 
  EBITDA＜당기＞,130.3,91.9,46.1,151.7,126.6,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
