항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-82,-176,325,114,39,,-66, 
  당기순이익(지배)＜당기＞,-24.0,-51.3,94.7,33.3,11.2,, , 
  보통주수정평균발행주식수＜당기＞,"29,135,091","29,135,091","29,135,091","29,135,091","29,135,091","29,135,091", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"3,200","3,002","3,329","3,397","3,461",,2, 
  자본총계(지배)＜당기＞,928.3,871.0,965.9,985.5,"1,004.2",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"29,011,091","29,011,091","29,011,091","29,011,091","29,011,091",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,202,-171,"1,162",546,286,,-48, 
  영업활동현금흐름＜당기＞,58.8,-49.7,338.4,159.0,83.3,, , 
  보통주수정평균발행주식수＜당기＞,"29,135,091","29,135,091","29,135,091","29,135,091","29,135,091","29,135,091", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"6,060","6,095","8,733","8,764","8,458",,-3, 
  매출액＜당기＞,"1,765.7","1,775.8","2,544.3","2,553.4","2,464.1",, , 
  보통주수정평균발행주식수＜당기＞,"29,135,091","29,135,091","29,135,091","29,135,091","29,135,091","29,135,091", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,11.93,28.70,79.29,,176.28, 
  보통주수정주가(기말)＜당기＞,"2,415","1,505","3,880","3,285","3,055","2,835", , 
  EPS＜당기＞,-82,-176,325,114,39,, , 
펼치기 PBR,0.75,0.50,1.17,0.97,0.88,,-8.73, 
  보통주수정주가(기말)＜당기＞,"2,415","1,505","3,880","3,285","3,055","2,835", , 
  BPS＜당기＞,"3,200","3,002","3,329","3,397","3,461",, , 
펼치기 PCR,11.97,-8.82,3.34,6.02,10.68,,77.45, 
  보통주수정주가(기말)＜당기＞,"2,415","1,505","3,880","3,285","3,055","2,835", , 
  CPS＜당기＞,202,-171,"1,162",546,286,, , 
펼치기 PSR,0.40,0.25,0.44,0.37,0.36,,-3.63, 
  보통주수정주가(기말)＜당기＞,"2,415","1,505","3,880","3,285","3,055","2,835", , 
  SPS＜당기＞,"6,060","6,095","8,733","8,764","8,458",, , 
펼치기 EV/EBITDA,9.27,12.86,5.49,6.43,9.28,,44.30, 
  EV＜당기＞,"1,242.8","1,098.6","1,540.5","1,262.8","1,217.4",, , 
  EBITDA＜당기＞,134.1,85.4,280.6,196.3,131.1,, , 
펼치기 DPS,0,0,50,50,,, , 
  현금DPS,0,0,50,50,,, , 
  주식DPS,0,0,0,,,, , 
  현금배당수익률,0.00,0.00,1.29,1.52,,, , 
  현금배당성향(%),0.00,0.00,15.31,43.50,,, , 
