항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"-1,674","-1,627",128,-684,367,,154, 
  당기순이익(지배)＜당기＞,-122.0,-143.2,18.8,-129.0,86.4,, , 
  보통주수정평균발행주식수＜당기＞,"7,286,390","8,799,923","14,711,906","18,859,681","23,521,989","28,534,729", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"1,613",747,"2,028","2,270","3,105",,37, 
  자본총계(지배)＜당기＞,132.5,67.9,337.7,504.7,848.7,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"8,215,750","9,080,712","16,656,468","22,237,239","27,332,806","28,832,989", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"-1,532","-1,463",135,-204,88,,143, 
  영업활동현금흐름＜당기＞,-111.6,-128.7,19.9,-38.6,20.8,, , 
  보통주수정평균발행주식수＜당기＞,"7,286,390","8,799,923","14,711,906","18,859,681","23,521,989","28,534,729", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"2,593","1,706","1,084",499,"1,134",,127, 
  매출액＜당기＞,188.9,150.1,159.5,94.0,266.7,, , 
  보통주수정평균발행주식수＜당기＞,"7,286,390","8,799,923","14,711,906","18,859,681","23,521,989","28,534,729", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,27.93,N/A,12.55,,208.13, 
  보통주수정주가(기말)＜당기＞,"10,275","5,025","3,565","7,940","4,610","4,905", , 
  EPS＜당기＞,"-1,674","-1,627",128,-684,367,, , 
펼치기 PBR,6.37,6.72,1.76,3.50,1.48,,-57.56, 
  보통주수정주가(기말)＜당기＞,"10,275","5,025","3,565","7,940","4,610","4,905", , 
  BPS＜당기＞,"1,613",747,"2,028","2,270","3,105",, , 
펼치기 PCR,-6.71,-3.44,26.32,-38.84,52.16,,234.30, 
  보통주수정주가(기말)＜당기＞,"10,275","5,025","3,565","7,940","4,610","4,905", , 
  CPS＜당기＞,"-1,532","-1,463",135,-204,88,, , 
펼치기 PSR,3.96,2.95,3.29,15.92,4.07,,-74.47, 
  보통주수정주가(기말)＜당기＞,"10,275","5,025","3,565","7,940","4,610","4,905", , 
  SPS＜당기＞,"2,593","1,706","1,084",499,"1,134",, , 
펼치기 EV/EBITDA,-8.31,-4.91,11.27,99.02,28.95,,-70.76, 
  EV＜당기＞,752.3,440.3,393.4,"1,350.4","1,115.5",, , 
  EBITDA＜당기＞,-90.5,-89.6,34.9,13.6,38.5,, , 
펼치기 DPS,0,0,0,0,0,, , 
  현금DPS,0,0,0,0,0,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,0.00,,0.00, 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
