항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,552,355,416,649,269,,-59, 
  당기순이익(지배)＜당기＞,46.4,29.9,34.9,54.6,22.6,, , 
  보통주수정평균발행주식수＜당기＞,"8,404,800","8,404,800","8,404,800","8,404,800","8,404,800",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"8,238","8,448","8,763","9,525","9,871",,4, 
  자본총계(지배)＜당기＞,692.4,710.0,736.5,769.8,797.8,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"8,404,800","8,404,800","8,404,800","8,081,811","8,081,811","8,081,811", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-93,-119,338,675,527,,-22, 
  영업활동현금흐름＜당기＞,-7.9,-10.0,28.4,56.8,44.3,, , 
  보통주수정평균발행주식수＜당기＞,"8,404,800","8,404,800","8,404,800","8,404,800","8,404,800",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"9,393","9,750","11,487","11,969","11,687",,-2, 
  매출액＜당기＞,789.5,819.4,965.4,"1,006.0",982.3,, , 
  보통주수정평균발행주식수＜당기＞,"8,404,800","8,404,800","8,404,800","8,404,800","8,404,800",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,9.34,15.59,13.11,8.26,20.94,,153.55, 
  보통주수정주가(기말)＜당기＞,"5,150","5,540","5,450","5,360","5,640","6,000", , 
  EPS＜당기＞,552,355,416,649,269,, , 
펼치기 PBR,0.63,0.66,0.62,0.56,0.57,,1.54, 
  보통주수정주가(기말)＜당기＞,"5,150","5,540","5,450","5,360","5,640","6,000", , 
  BPS＜당기＞,"8,238","8,448","8,763","9,525","9,871",, , 
펼치기 PCR,-55.08,-46.53,16.12,7.94,10.71,,34.95, 
  보통주수정주가(기말)＜당기＞,"5,150","5,540","5,450","5,360","5,640","6,000", , 
  CPS＜당기＞,-93,-119,338,675,527,, , 
펼치기 PSR,0.55,0.57,0.47,0.45,0.48,,7.76, 
  보통주수정주가(기말)＜당기＞,"5,150","5,540","5,450","5,360","5,640","6,000", , 
  SPS＜당기＞,"9,393","9,750","11,487","11,969","11,687",, , 
펼치기 EV/EBITDA,5.38,5.80,3.53,1.83,9.86,,439.17, 
  EV＜당기＞,229.8,170.2,152.7,128.6,128.5,, , 
  EBITDA＜당기＞,42.7,29.4,43.3,70.4,13.0,, , 
펼치기 DPS,90,55,90,120,60,,-50, 
  현금DPS,90,55,90,120,60,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,1.75,0.99,1.65,2.24,1.06,,-1.17, 
  현금배당성향(%),16.32,15.47,21.65,17.78,21.42,,3.64, 
