항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,897,"1,569",394,"1,028","3,643",,254, 
  당기순이익(지배)＜당기＞,59.2,103.5,26.0,67.9,240.4,, , 
  보통주수정평균발행주식수＜당기＞,"6,600,000","6,600,000","6,600,000","6,600,000","6,600,000","6,600,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"47,377","50,329","50,315","52,570","56,499",,7, 
  자본총계(지배)＜당기＞,"3,022.2","3,029.3","3,028.4","3,035.4","3,262.3",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"6,379,141","6,019,000","6,019,000","5,774,090","5,774,090","5,774,090", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"3,898","6,065","6,440","8,412","8,795",,5, 
  영업활동현금흐름＜당기＞,257.3,400.3,425.0,555.2,580.5,, , 
  보통주수정평균발행주식수＜당기＞,"6,600,000","6,600,000","6,600,000","6,600,000","6,600,000","6,600,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"18,103","20,548","21,969","22,989","24,657",,7, 
  매출액＜당기＞,"1,194.8","1,356.2","1,449.9","1,517.3","1,627.4",, , 
  보통주수정평균발행주식수＜당기＞,"6,600,000","6,600,000","6,600,000","6,600,000","6,600,000","6,600,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,20.80,10.84,42.12,26.21,15.95,,-39.14, 
  보통주수정주가(기말)＜당기＞,"18,650","17,000","16,600","26,950","58,100","72,100", , 
  EPS＜당기＞,897,"1,569",394,"1,028","3,643",, , 
펼치기 PBR,0.39,0.34,0.33,0.51,1.03,,100.59, 
  보통주수정주가(기말)＜당기＞,"18,650","17,000","16,600","26,950","58,100","72,100", , 
  BPS＜당기＞,"47,377","50,329","50,315","52,570","56,499",, , 
펼치기 PCR,4.78,2.80,2.58,3.20,6.61,,106.19, 
  보통주수정주가(기말)＜당기＞,"18,650","17,000","16,600","26,950","58,100","72,100", , 
  CPS＜당기＞,"3,898","6,065","6,440","8,412","8,795",, , 
펼치기 PSR,1.03,0.83,0.76,1.17,2.36,,101.00, 
  보통주수정주가(기말)＜당기＞,"18,650","17,000","16,600","26,950","58,100","72,100", , 
  SPS＜당기＞,"18,103","20,548","21,969","22,989","24,657",, , 
펼치기 EV/EBITDA,6.99,6.60,7.66,7.44,9.49,,27.50, 
  EV＜당기＞,"2,927.3","2,899.7","4,614.8","4,926.3","6,380.4",, , 
  EBITDA＜당기＞,419.1,439.4,602.8,662.0,672.5,, , 
펼치기 DPS,350,400,350,350,350,,0, 
  현금DPS,350,400,350,350,350,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,1.88,2.35,2.11,1.30,0.60,,-0.70, 
  현금배당성향(%),37.73,23.26,81.00,29.78,8.41,,-21.37, 
