항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,685,431,380,-494,-751,,-52, 
  당기순이익(지배)＜당기＞,152.9,94.0,82.8,-107.7,-163.7,, , 
  보통주수정평균발행주식수＜당기＞,"22,313,705","21,784,936","21,784,936","21,784,936","21,784,936",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"7,994","8,002","8,057","7,169","6,655",,-7, 
  자본총계(지배)＜당기＞,"1,741.5","1,679.3","1,690.8","1,504.4","1,396.5",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"21,784,936","20,984,936","20,984,936","20,984,936","20,984,936",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,"1,190","1,048","1,115",-247,76,,131, 
  영업활동현금흐름＜당기＞,265.6,228.3,243.0,-53.7,16.6,, , 
  보통주수정평균발행주식수＜당기＞,"22,313,705","21,784,936","21,784,936","21,784,936","21,784,936",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"21,502","19,444","18,751","13,715","12,237",,-11, 
  매출액＜당기＞,"4,797.8","4,235.9","4,084.9","2,987.9","2,665.9",, , 
  보통주수정평균발행주식수＜당기＞,"22,313,705","21,784,936","21,784,936","21,784,936","21,784,936",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,9.50,10.34,13.65,N/A,N/A,,54.21, 
  보통주수정주가(기말)＜당기＞,"6,510","4,460","5,190","3,915","2,725","2,210", , 
  EPS＜당기＞,685,431,380,-494,-751,, , 
펼치기 PBR,0.81,0.56,0.64,0.55,0.41,,-25.02, 
  보통주수정주가(기말)＜당기＞,"6,510","4,460","5,190","3,915","2,725","2,210", , 
  BPS＜당기＞,"7,994","8,002","8,057","7,169","6,655",, , 
펼치기 PCR,5.47,4.25,4.65,-15.88,35.74,,325.11, 
  보통주수정주가(기말)＜당기＞,"6,510","4,460","5,190","3,915","2,725","2,210", , 
  CPS＜당기＞,"1,190","1,048","1,115",-247,76,, , 
펼치기 PSR,0.30,0.23,0.28,0.29,0.22,,-21.99, 
  보통주수정주가(기말)＜당기＞,"6,510","4,460","5,190","3,915","2,725","2,210", , 
  SPS＜당기＞,"21,502","19,444","18,751","13,715","12,237",, , 
펼치기 EV/EBITDA,2.21,1.85,2.89,61.82,5.07,,-91.80, 
  EV＜당기＞,803.9,406.6,636.5,553.9,267.1,, , 
  EBITDA＜당기＞,364.1,220.0,220.4,9.0,52.7,, , 
펼치기 DPS,500,400,400,,,, , 
  현금DPS,500,400,400,,,, , 
  주식DPS,0,0,,,,, , 
  현금배당수익률,7.68,8.97,7.71,,,, , 
  현금배당성향(%),71.23,89.31,101.34,0.00,,, , 
