항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-738,-976,"-1,316","-2,269","-4,532",,-100, 
  당기순이익(지배)＜당기＞,-23.6,-31.3,-43.5,-87.6,-192.7,, , 
  보통주수정평균발행주식수＜당기＞,"3,201,620","3,212,486","3,303,444","3,861,185","4,252,283","5,877,932", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"4,100","3,348","8,101","8,859","14,957",,69, 
  자본총계(지배)＜당기＞,131.6,107.8,308.5,344.8,878.5,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"3,210,431","3,219,031","3,808,948","3,892,348","5,873,672","5,878,672", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,-489,-633,-759,"-2,066","-1,984",,4, 
  영업활동현금흐름＜당기＞,-15.7,-20.3,-25.1,-79.8,-84.4,, , 
  보통주수정평균발행주식수＜당기＞,"3,201,620","3,212,486","3,303,444","3,861,185","4,252,283","5,877,932", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"1,147","1,221","1,448","1,376","1,026",,-25, 
  매출액＜당기＞,36.7,39.2,47.8,53.1,43.6,, , 
  보통주수정평균발행주식수＜당기＞,"3,201,620","3,212,486","3,303,444","3,861,185","4,252,283","5,877,932", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,,,N/A,N/A,N/A,,52.37, 
  보통주수정주가(기말)＜당기＞,,,"37,600","51,200","48,700","36,050", , 
  EPS＜당기＞,-738,-976,"-1,316","-2,269","-4,532",, , 
펼치기 PBR,0.00,0.00,4.64,5.78,3.26,,-43.66, 
  보통주수정주가(기말)＜당기＞,,,"37,600","51,200","48,700","36,050", , 
  BPS＜당기＞,"4,100","3,348","8,101","8,859","14,957",, , 
펼치기 PCR,,,-49.56,-24.78,-24.54,,0.94, 
  보통주수정주가(기말)＜당기＞,,,"37,600","51,200","48,700","36,050", , 
  CPS＜당기＞,-489,-633,-759,"-2,066","-1,984",, , 
펼치기 PSR,,,25.97,37.22,47.46,,27.52, 
  보통주수정주가(기말)＜당기＞,,,"37,600","51,200","48,700","36,050", , 
  SPS＜당기＞,"1,147","1,221","1,448","1,376","1,026",, , 
펼치기 EV/EBITDA,,,-29.80,-26.24,-26.90,,-2.51, 
  EV＜당기＞,,,"1,128.7","1,957.8","2,298.6",, , 
  EBITDA＜당기＞,-21.0,-29.5,-37.9,-74.6,-85.5,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,,,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
