항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,979,"-4,218","2,037","4,364","1,566",,-64, 
  당기순이익(지배)＜당기＞,137.9,-696.6,365.6,793.9,284.9,, , 
  보통주수정평균발행주식수＜당기＞,"14,081,547","16,515,609","17,949,322","18,193,230","18,193,230","18,193,230", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"8,771","3,716","5,733","10,207","11,823",,16, 
  자본총계(지배)＜당기＞,"1,235.2",666.5,"1,043.0","1,856.6","2,151.1",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"14,081,547","17,934,432","18,193,181","18,189,481","18,193,181","18,193,181", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,207,-24,379,445,451,,1, 
  영업활동현금흐름＜당기＞,29.2,-4.0,68.1,81.0,82.1,, , 
  보통주수정평균발행주식수＜당기＞,"14,081,547","16,515,609","17,949,322","18,193,230","18,193,230","18,193,230", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"4,775","4,862","5,036","4,809","5,204",,8, 
  매출액＜당기＞,672.4,803.0,903.9,874.9,946.7,, , 
  보통주수정평균발행주식수＜당기＞,"14,081,547","16,515,609","17,949,322","18,193,230","18,193,230","18,193,230", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,5.78,N/A,2.08,1.09,2.81,,157.07, 
  보통주수정주가(기말)＜당기＞,"5,655","4,230","4,230","4,770","4,400","4,680", , 
  EPS＜당기＞,979,"-4,218","2,037","4,364","1,566",, , 
펼치기 PBR,0.64,1.14,0.74,0.47,0.37,,-20.37, 
  보통주수정주가(기말)＜당기＞,"5,655","4,230","4,230","4,770","4,400","4,680", , 
  BPS＜당기＞,"8,771","3,716","5,733","10,207","11,823",, , 
펼치기 PCR,27.28,-176.10,11.16,10.71,9.75,,-8.95, 
  보통주수정주가(기말)＜당기＞,"5,655","4,230","4,230","4,770","4,400","4,680", , 
  CPS＜당기＞,207,-24,379,445,451,, , 
펼치기 PSR,1.18,0.87,0.84,0.99,0.85,,-14.75, 
  보통주수정주가(기말)＜당기＞,"5,655","4,230","4,230","4,770","4,400","4,680", , 
  SPS＜당기＞,"4,775","4,862","5,036","4,809","5,204",, , 
펼치기 EV/EBITDA,70.73,25.32,16.94,17.06,12.11,,-28.99, 
  EV＜당기＞,"1,341.9","1,151.7","1,098.5","1,197.4","1,100.0",, , 
  EBITDA＜당기＞,19.0,45.5,64.9,70.2,90.8,, , 
펼치기 DPS,0,0,,,,, , 
  현금DPS,0,0,,,,, , 
  주식DPS,0,0,,,,, , 
  현금배당수익률,0.00,0.00,,,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
