항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,394,473,326,331,548,,66, 
  당기순이익(지배)＜당기＞,59.1,70.9,48.9,49.6,82.2,, , 
  보통주수정평균발행주식수＜당기＞,"15,000,000","15,000,000","15,000,000","15,000,000","15,000,000",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"6,702","6,995","7,136","7,329","7,778",,6, 
  자본총계(지배)＜당기＞,"1,005.3","1,049.2","1,070.4","1,095.7","1,156.2",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"15,000,000","15,000,000","15,000,000","14,950,000","14,865,000","14,865,000", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,305,783,400,129,100,,-23, 
  영업활동현금흐름＜당기＞,45.8,117.5,59.9,19.4,14.9,, , 
  보통주수정평균발행주식수＜당기＞,"15,000,000","15,000,000","15,000,000","15,000,000","15,000,000",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"6,570","6,745","6,622","6,948","7,993",,15, 
  매출액＜당기＞,985.6,"1,011.7",993.3,"1,042.3","1,199.0",, , 
  보통주수정평균발행주식수＜당기＞,"15,000,000","15,000,000","15,000,000","15,000,000","15,000,000",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,13.15,9.47,15.81,19.69,14.40,,-26.88, 
  보통주수정주가(기말)＜당기＞,"5,180","4,475","5,150","6,510","7,890","7,540", , 
  EPS＜당기＞,394,473,326,331,548,, , 
펼치기 PBR,0.77,0.64,0.72,0.89,1.01,,14.20, 
  보통주수정주가(기말)＜당기＞,"5,180","4,475","5,150","6,510","7,890","7,540", , 
  BPS＜당기＞,"6,702","6,995","7,136","7,329","7,778",, , 
펼치기 PCR,16.96,5.71,12.89,50.46,79.23,,57.01, 
  보통주수정주가(기말)＜당기＞,"5,180","4,475","5,150","6,510","7,890","7,540", , 
  CPS＜당기＞,305,783,400,129,100,, , 
펼치기 PSR,0.79,0.66,0.78,0.94,0.99,,5.36, 
  보통주수정주가(기말)＜당기＞,"5,180","4,475","5,150","6,510","7,890","7,540", , 
  SPS＜당기＞,"6,570","6,745","6,622","6,948","7,993",, , 
펼치기 EV/EBITDA,7.10,6.93,9.49,12.10,14.85,,22.70, 
  EV＜당기＞,731.5,608.5,815.6,"1,026.2","1,476.2",, , 
  EBITDA＜당기＞,103.0,87.9,86.0,84.8,99.4,, , 
펼치기 DPS,180,185,140,100,130,,30, 
  현금DPS,180,185,140,100,130,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,3.47,4.13,2.72,1.54,1.65,,0.11, 
  현금배당성향(%),45.68,39.15,42.99,30.14,23.51,,-6.63, 
