항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,460,282,89,48,-340,,-814, 
  당기순이익(지배)＜당기＞,79.2,51.3,18.0,9.6,-68.5,, , 
  보통주수정평균발행주식수＜당기＞,"17,244,056","18,160,458","20,147,430","20,147,430","20,147,430",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"3,225","3,689","3,678","3,787","3,334",,-12, 
  자본총계(지배)＜당기＞,556.1,743.2,741.0,719.9,667.5,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"17,244,056","20,147,430","20,147,430","19,011,657","20,021,657","20,021,657", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-321,299,-84,162,6,,-96, 
  영업활동현금흐름＜당기＞,-55.3,54.3,-16.9,32.6,1.2,, , 
  보통주수정평균발행주식수＜당기＞,"17,244,056","18,160,458","20,147,430","20,147,430","20,147,430",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"7,295","6,567","6,109","6,128","5,395",,-12, 
  매출액＜당기＞,"1,258.0","1,192.6","1,230.8","1,234.6","1,087.0",, , 
  보통주수정평균발행주식수＜당기＞,"17,244,056","18,160,458","20,147,430","20,147,430","20,147,430",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,,12.73,31.23,62.89,N/A,,-112.37, 
  보통주수정주가(기말)＜당기＞,,"3,595","2,790","2,995","2,645","3,005", , 
  EPS＜당기＞,460,282,89,48,-340,, , 
펼치기 PBR,0.00,0.97,0.76,0.79,0.79,,0.31, 
  보통주수정주가(기말)＜당기＞,,"3,595","2,790","2,995","2,645","3,005", , 
  BPS＜당기＞,"3,225","3,689","3,678","3,787","3,334",, , 
펼치기 PCR,,12.02,-33.32,18.53,454.56,,"2,353.02", 
  보통주수정주가(기말)＜당기＞,,"3,595","2,790","2,995","2,645","3,005", , 
  CPS＜당기＞,-321,299,-84,162,6,, , 
펼치기 PSR,,0.55,0.46,0.49,0.49,,0.30, 
  보통주수정주가(기말)＜당기＞,,"3,595","2,790","2,995","2,645","3,005", , 
  SPS＜당기＞,"7,295","6,567","6,109","6,128","5,395",, , 
펼치기 EV/EBITDA,,4.85,6.07,8.76,-14.54,,-265.97, 
  EV＜당기＞,,430.3,361.0,482.6,508.3,, , 
  EBITDA＜당기＞,110.5,88.7,59.5,55.1,-35.0,, , 
펼치기 DPS,116,90,30,30,,, , 
  현금DPS,116,90,30,30,,, , 
  주식DPS,0,0,0,,,, , 
  현금배당수익률,,2.50,1.08,1.00,,, , 
  현금배당성향(%),25.24,35.35,33.58,59.45,,, , 
