항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,8,23,-62,260,530,,104, 
  당기순이익(지배)＜당기＞,0.7,2.1,-5.6,23.4,47.6,, , 
  보통주수정평균발행주식수＜당기＞,"8,987,520","8,987,520","8,987,520","8,987,520","8,987,520",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"6,713","6,559","6,383","7,212","7,700",,7, 
  자본총계(지배)＜당기＞,603.3,589.5,573.7,648.2,692.0,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"8,987,520","8,987,520","8,987,520","8,987,520","8,987,520",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,"1,210","1,253",684,"1,392",43,,-97, 
  영업활동현금흐름＜당기＞,108.7,112.7,61.5,125.1,3.8,, , 
  보통주수정평균발행주식수＜당기＞,"8,987,520","8,987,520","8,987,520","8,987,520","8,987,520",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"12,628","14,687","15,920","17,402","22,577",,30, 
  매출액＜당기＞,"1,134.9","1,320.0","1,430.8","1,564.0","2,029.1",, , 
  보통주수정평균발행주식수＜당기＞,"8,987,520","8,987,520","8,987,520","8,987,520","8,987,520",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,273.90,118.51,N/A,13.45,11.02,,-18.05, 
  보통주수정주가(기말)＜당기＞,"2,180","2,775","2,950","3,500","5,840","10,400", , 
  EPS＜당기＞,8,23,-62,260,530,, , 
펼치기 PBR,0.32,0.42,0.46,0.49,0.76,,56.28, 
  보통주수정주가(기말)＜당기＞,"2,180","2,775","2,950","3,500","5,840","10,400", , 
  BPS＜당기＞,"6,713","6,559","6,383","7,212","7,700",, , 
펼치기 PCR,1.80,2.21,4.31,2.51,137.37,,"5,364.26", 
  보통주수정주가(기말)＜당기＞,"2,180","2,775","2,950","3,500","5,840","10,400", , 
  CPS＜당기＞,"1,210","1,253",684,"1,392",43,, , 
펼치기 PSR,0.17,0.19,0.19,0.20,0.26,,28.61, 
  보통주수정주가(기말)＜당기＞,"2,180","2,775","2,950","3,500","5,840","10,400", , 
  SPS＜당기＞,"12,628","14,687","15,920","17,402","22,577",, , 
펼치기 EV/EBITDA,10.36,10.64,10.87,8.85,9.10,,2.86, 
  EV＜당기＞,785.1,826.2,921.3,956.2,"1,258.9",, , 
  EBITDA＜당기＞,75.8,77.6,84.7,108.0,138.3,, , 
펼치기 DPS,25,25,25,40,40,,0, 
  현금DPS,25,25,25,40,40,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,1.15,0.90,0.85,1.14,0.68,,-0.46, 
  현금배당성향(%),314.11,106.77,-40.30,15.37,7.55,,-7.82, 
