항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"1,413",965,694,270,-68,,-125, 
  당기순이익(지배)＜당기＞,196.9,148.3,106.9,41.5,-10.5,, , 
  보통주수정평균발행주식수＜당기＞,"13,933,195","15,376,667","15,391,605","15,391,605","15,391,605","15,391,605", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"8,704","9,312","9,907","10,112","9,973",,-1, 
  자본총계(지배)＜당기＞,"1,246.3","1,389.6","1,434.2","1,463.8","1,429.0",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"14,317,937","14,923,752","14,476,712","14,476,712","14,329,461","14,263,825", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"-1,214","2,241","-4,563","-1,059",329,,131, 
  영업활동현금흐름＜당기＞,-169.2,344.6,-702.3,-163.1,50.7,, , 
  보통주수정평균발행주식수＜당기＞,"13,933,195","15,376,667","15,391,605","15,391,605","15,391,605","15,391,605", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"59,148","59,744","61,869","60,143","66,115",,10, 
  매출액＜당기＞,"8,241.2","9,186.7","9,522.6","9,257.0","10,176.1",, , 
  보통주수정평균발행주식수＜당기＞,"13,933,195","15,376,667","15,391,605","15,391,605","15,391,605","15,391,605", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,7.89,10.89,16.85,59.34,N/A,,-368.78, 
  보통주수정주가(기말)＜당기＞,"11,150","10,500","11,700","16,000","10,900","8,740", , 
  EPS＜당기＞,"1,413",965,694,270,-68,, , 
펼치기 PBR,1.28,1.13,1.18,1.58,1.09,,-30.93, 
  보통주수정주가(기말)＜당기＞,"11,150","10,500","11,700","16,000","10,900","8,740", , 
  BPS＜당기＞,"8,704","9,312","9,907","10,112","9,973",, , 
펼치기 PCR,-9.18,4.68,-2.56,-15.10,33.12,,319.32, 
  보통주수정주가(기말)＜당기＞,"11,150","10,500","11,700","16,000","10,900","8,740", , 
  CPS＜당기＞,"-1,214","2,241","-4,563","-1,059",329,, , 
펼치기 PSR,0.19,0.18,0.19,0.27,0.16,,-38.03, 
  보통주수정주가(기말)＜당기＞,"11,150","10,500","11,700","16,000","10,900","8,740", , 
  SPS＜당기＞,"59,148","59,744","61,869","60,143","66,115",, , 
펼치기 EV/EBITDA,4.68,4.69,7.21,22.05,19.80,,-10.21, 
  EV＜당기＞,"1,990.0","1,684.8","2,766.4","3,776.0","3,083.7",, , 
  EBITDA＜당기＞,424.8,358.9,383.7,171.2,155.7,, , 
펼치기 DPS,100,100,130,130,130,,0, 
  현금DPS,100,100,130,130,130,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.90,0.95,1.11,0.81,1.19,,0.38, 
  현금배당성향(%),7.27,10.06,17.62,45.35,-177.10,,-222.45, 
