항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,23,-211,-344,-156,-191,,-23, 
  당기순이익(지배)＜당기＞,4.8,-71.1,-129.1,-82.1,-127.8,, , 
  보통주수정평균발행주식수＜당기＞,"20,969,981","33,619,503","37,518,317","52,810,934","66,801,921","79,709,461", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,962,757,598,465,440,,-5, 
  자본총계(지배)＜당기＞,323.4,254.7,300.5,275.9,350.7,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"33,619,499","33,619,499","50,261,737","59,360,765","79,709,461","79,709,461", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-2,-137,-108,-90,-62,,31, 
  영업활동현금흐름＜당기＞,-0.4,-46.0,-40.7,-47.3,-41.2,, , 
  보통주수정평균발행주식수＜당기＞,"20,969,981","33,619,503","37,518,317","52,810,934","66,801,921","79,709,461", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,888,376,471,382,376,,-2, 
  매출액＜당기＞,186.2,126.3,176.7,201.9,251.4,, , 
  보통주수정평균발행주식수＜당기＞,"20,969,981","33,619,503","37,518,317","52,810,934","66,801,921","79,709,461", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,71.92,N/A,N/A,N/A,N/A,,20.18, 
  보통주수정주가(기말)＜당기＞,"1,659","1,098",980,847,832,369, , 
  EPS＜당기＞,23,-211,-344,-156,-191,, , 
펼치기 PBR,1.73,1.45,1.64,1.82,1.89,,3.74, 
  보통주수정주가(기말)＜당기＞,"1,659","1,098",980,847,832,369, , 
  BPS＜당기＞,962,757,598,465,440,, , 
펼치기 PCR,-907.01,-8.03,-9.04,-9.47,-13.49,,-42.49, 
  보통주수정주가(기말)＜당기＞,"1,659","1,098",980,847,832,369, , 
  CPS＜당기＞,-2,-137,-108,-90,-62,, , 
펼치기 PSR,1.87,2.92,2.08,2.22,2.21,,-0.25, 
  보통주수정주가(기말)＜당기＞,"1,659","1,098",980,847,832,369, , 
  SPS＜당기＞,888,376,471,382,376,, , 
펼치기 EV/EBITDA,26.11,-13.66,-33.26,-27.44,-18.41,,32.90, 
  EV＜당기＞,414.8,428.6,466.5,561.1,705.9,, , 
  EBITDA＜당기＞,15.9,-31.4,-14.0,-20.5,-38.3,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
