항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"-1,220","-1,814",755,"-3,193","-1,041",,67, 
  당기순이익(지배)＜당기＞,-316.7,-470.8,196.0,-875.6,-387.4,, , 
  보통주수정평균발행주식수＜당기＞,"25,953,993","25,953,993","25,953,993","27,420,537","37,207,868","43,939,283", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"17,220","15,131","15,870","10,527","7,434",,-29, 
  자본총계(지배)＜당기＞,"4,323.0","3,798.7","3,984.3","3,204.7","3,195.9",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"25,105,284","25,105,284","25,105,284","30,443,815","42,993,552","43,092,688", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"-5,767","4,891","3,058","2,644",-422,,-116, 
  영업활동현금흐름＜당기＞,"-1,496.7","1,269.5",793.7,724.9,-157.0,, , 
  보통주수정평균발행주식수＜당기＞,"25,953,993","25,953,993","25,953,993","27,420,537","37,207,868","43,939,283", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"62,094","55,444","39,884","31,896","17,305",,-46, 
  매출액＜당기＞,"16,115.9","14,390.0","10,351.6","8,746.1","6,438.9",, , 
  보통주수정평균발행주식수＜당기＞,"25,953,993","25,953,993","25,953,993","27,420,537","37,207,868","43,939,283", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,6.35,N/A,N/A,,-178.30, 
  보통주수정주가(기말)＜당기＞,"8,229","4,982","4,797","5,295","4,805","4,370", , 
  EPS＜당기＞,"-1,220","-1,814",755,"-3,193","-1,041",, , 
펼치기 PBR,0.48,0.33,0.30,0.50,0.65,,28.50, 
  보통주수정주가(기말)＜당기＞,"8,229","4,982","4,797","5,295","4,805","4,370", , 
  BPS＜당기＞,"17,220","15,131","15,870","10,527","7,434",, , 
펼치기 PCR,-1.43,1.02,1.57,2.00,-11.39,,-668.48, 
  보통주수정주가(기말)＜당기＞,"8,229","4,982","4,797","5,295","4,805","4,370", , 
  CPS＜당기＞,"-5,767","4,891","3,058","2,644",-422,, , 
펼치기 PSR,0.13,0.09,0.12,0.17,0.28,,67.24, 
  보통주수정주가(기말)＜당기＞,"8,229","4,982","4,797","5,295","4,805","4,370", , 
  SPS＜당기＞,"62,094","55,444","39,884","31,896","17,305",, , 
펼치기 EV/EBITDA,12.92,103.46,6.56,10.28,-11.71,,-213.85, 
  EV＜당기＞,"4,644.9","3,076.3","3,844.8","3,926.4","3,955.3",, , 
  EBITDA＜당기＞,359.5,29.7,585.8,381.8,-337.8,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
