항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,8,220,540,352,"1,471","1,769",318,20
  당기순이익(지배)＜당기＞,1.5,42.6,113.9,78.3,327.6,394.0, , 
  보통주수정평균발행주식수＜당기＞,"19,343,000","19,346,654","21,083,003","22,244,320","22,267,814","22,267,814", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"3,522","3,730","4,281","4,608","5,980","7,627",30,28
  자본총계(지배)＜당기＞,670.6,714.2,937.7,"1,012.0","1,313.3","1,675.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"19,037,639","19,148,112","21,903,957","21,962,453","21,962,453","21,962,453", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,-163,707,129,253,-238,"2,187",-194,"1,017"
  영업활동현금흐름＜당기＞,-31.6,136.7,27.1,56.2,-53.1,145.0, , 
  보통주수정평균발행주식수＜당기＞,"19,343,000","19,346,654","21,083,003","22,244,320","22,267,814","22,267,814", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"8,880","9,369","9,599","12,034","17,645","22,122",47,25
  매출액＜당기＞,"1,717.6","1,812.6","2,023.7","2,677.0","3,929.2","4,926.0", , 
  보통주수정평균발행주식수＜당기＞,"19,343,000","19,346,654","21,083,003","22,244,320","22,267,814","22,267,814", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,509.98,17.99,11.11,18.97,6.23,6.50,-67.19,4.40
  보통주수정주가(기말)＜당기＞,"4,075","3,965","6,000","6,680","9,160","11,500", , 
  EPS＜당기＞,8,220,540,352,"1,471","1,769", , 
펼치기 PBR,1.16,1.06,1.40,1.45,1.53,1.51,5.67,-1.56
  보통주수정주가(기말)＜당기＞,"4,075","3,965","6,000","6,680","9,160","11,500", , 
  BPS＜당기＞,"3,522","3,730","4,281","4,608","5,980","7,627", , 
펼치기 PCR,-24.98,5.61,46.61,26.43,-38.42,5.26,-245.37,113.69
  보통주수정주가(기말)＜당기＞,"4,075","3,965","6,000","6,680","9,160","11,500", , 
  CPS＜당기＞,-163,707,129,253,-238,"2,187", , 
펼치기 PSR,0.46,0.42,0.63,0.56,0.52,0.52,-6.48,0.14
  보통주수정주가(기말)＜당기＞,"4,075","3,965","6,000","6,680","9,160","11,500", , 
  SPS＜당기＞,"8,880","9,369","9,599","12,034","17,645","22,122", , 
펼치기 EV/EBITDA,13.27,10.64,12.11,8.95,6.88,6.72,-23.18,-2.32
  EV＜당기＞,"1,397.6","1,427.7","2,324.7","2,542.6","3,371.6","4,050.8", , 
  EBITDA＜당기＞,105.3,134.2,192.0,284.0,490.3,603.0, , 
펼치기 DPS,60,60,60,90,150,,67, 
  현금DPS,60,60,60,90,150,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,1.47,1.51,1.00,1.35,1.64,1.30,0.29,-0.33
  현금배당성향(%),739.04,26.95,11.54,25.24,10.06,8.48,-15.19,-1.58
