항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,396,444,586,360,347,,-4, 
  당기순이익(지배)＜당기＞,37.9,45.0,59.5,36.5,35.1,, , 
  보통주수정평균발행주식수＜당기＞,"9,564,100","10,138,184","10,138,184","10,138,184","10,138,184","10,138,184", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"5,138","5,546","6,036","6,369","6,651",,4, 
  자본총계(지배)＜당기＞,470.2,501.7,541.0,570.8,596.1,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"9,150,578","9,046,885","8,962,608","8,962,608","8,962,608",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,555,553,568,368,493,,34, 
  영업활동현금흐름＜당기＞,53.1,56.0,57.6,37.3,49.9,, , 
  보통주수정평균발행주식수＜당기＞,"9,564,100","10,138,184","10,138,184","10,138,184","10,138,184","10,138,184", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"4,200","4,083","4,414","3,647","3,946",,8, 
  매출액＜당기＞,401.7,413.9,447.5,369.7,400.0,, , 
  보통주수정평균발행주식수＜당기＞,"9,564,100","10,138,184","10,138,184","10,138,184","10,138,184","10,138,184", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,16.60,11.96,14.26,20.40,19.88,,-2.55, 
  보통주수정주가(기말)＜당기＞,"6,570","5,315","8,360","7,340","6,890","7,000", , 
  EPS＜당기＞,396,444,586,360,347,, , 
펼치기 PBR,1.28,0.96,1.39,1.15,1.04,,-10.11, 
  보통주수정주가(기말)＜당기＞,"6,570","5,315","8,360","7,340","6,890","7,000", , 
  BPS＜당기＞,"5,138","5,546","6,036","6,369","6,651",, , 
펼치기 PCR,11.84,9.62,14.73,19.94,13.99,,-29.86, 
  보통주수정주가(기말)＜당기＞,"6,570","5,315","8,360","7,340","6,890","7,000", , 
  CPS＜당기＞,555,553,568,368,493,, , 
펼치기 PSR,1.56,1.30,1.89,2.01,1.75,,-13.24, 
  보통주수정주가(기말)＜당기＞,"6,570","5,315","8,360","7,340","6,890","7,000", , 
  SPS＜당기＞,"4,200","4,083","4,414","3,647","3,946",, , 
펼치기 EV/EBITDA,8.75,8.91,9.81,12.51,10.79,,-13.77, 
  EV＜당기＞,675.8,650.0,"1,006.1",910.0,837.7,, , 
  EBITDA＜당기＞,77.2,73.0,102.6,72.7,77.6,, , 
펼치기 DPS,103,119,170,100,120,,20, 
  현금DPS,103,119,170,100,120,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,1.57,2.24,2.03,1.36,1.74,,0.38, 
  현금배당성향(%),24.25,23.18,25.63,24.57,30.61,,6.04, 
