항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"1,005","2,021",396,"1,212","1,148",,-5, 
  당기순이익(지배)＜당기＞,121.7,244.8,48.0,146.9,139.1,, , 
  보통주수정평균발행주식수＜당기＞,"12,114,710","12,114,710","12,114,710","12,114,710","12,114,710",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"8,955","10,669","10,954","12,277","13,359",,9, 
  자본총계(지배)＜당기＞,"1,084.8","1,292.5","1,327.0","1,452.7","1,580.8",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"12,114,710","12,114,710","12,114,710","11,833,290","11,833,290","11,833,290", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,929,"2,447",-673,-223,"1,657",,842, 
  영업활동현금흐름＜당기＞,112.5,296.5,-81.5,-27.0,200.7,, , 
  보통주수정평균발행주식수＜당기＞,"12,114,710","12,114,710","12,114,710","12,114,710","12,114,710",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"8,319","10,659","4,123","7,642","6,593",,-14, 
  매출액＜당기＞,"1,007.8","1,291.3",499.5,925.8,798.7,, , 
  보통주수정평균발행주식수＜당기＞,"12,114,710","12,114,710","12,114,710","12,114,710","12,114,710",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,20.60,4.95,27.38,8.99,9.62,,7.03, 
  보통주수정주가(기말)＜당기＞,"20,700","10,000","10,850","10,900","11,050","10,500", , 
  EPS＜당기＞,"1,005","2,021",396,"1,212","1,148",, , 
펼치기 PBR,2.31,0.94,0.99,0.89,0.83,,-6.84, 
  보통주수정주가(기말)＜당기＞,"20,700","10,000","10,850","10,900","11,050","10,500", , 
  BPS＜당기＞,"8,955","10,669","10,954","12,277","13,359",, , 
펼치기 PCR,22.28,4.09,-16.13,-48.82,6.67,,113.66, 
  보통주수정주가(기말)＜당기＞,"20,700","10,000","10,850","10,900","11,050","10,500", , 
  CPS＜당기＞,929,"2,447",-673,-223,"1,657",, , 
펼치기 PSR,2.49,0.94,2.63,1.43,1.68,,17.52, 
  보통주수정주가(기말)＜당기＞,"20,700","10,000","10,850","10,900","11,050","10,500", , 
  SPS＜당기＞,"8,319","10,659","4,123","7,642","6,593",, , 
펼치기 EV/EBITDA,8.71,1.12,12.45,3.81,5.69,,49.39, 
  EV＜당기＞,"1,871.5",334.3,566.0,665.4,708.6,, , 
  EBITDA＜당기＞,215.0,299.1,45.5,174.7,124.6,, , 
펼치기 DPS,100,100,0,100,100,,0, 
  현금DPS,100,100,0,100,100,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.48,1.00,0.00,0.92,0.90,,-0.01, 
  현금배당성향(%),9.95,4.95,0.00,8.06,8.51,,0.45, 
