항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"1,806","2,957","1,343","1,733","1,540","3,207",-11,108
  당기순이익(지배)＜당기＞,187.5,307.1,139.5,180.0,159.9,333.0, , 
  보통주수정평균발행주식수＜당기＞,"10,384,000","10,384,000","10,384,000","10,384,000","10,384,000","10,384,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"17,593","20,464","21,815","23,411","24,845","27,595",6,11
  자본총계(지배)＜당기＞,"1,812.5","2,100.1","2,238.7","2,367.8","2,512.8","2,791.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"10,302,392","10,262,384","10,262,384","10,113,972","10,113,972","10,113,972", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,30,-816,637,"3,423","2,999","4,632",-12,54
  영업활동현금흐름＜당기＞,3.1,-84.8,66.1,355.5,311.4,270.0, , 
  보통주수정평균발행주식수＜당기＞,"10,384,000","10,384,000","10,384,000","10,384,000","10,384,000","10,384,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"34,583","43,682","31,153","34,671","38,594","47,092",11,22
  매출액＜당기＞,"3,591.1","4,535.9","3,234.9","3,600.2","4,007.6","4,890.0", , 
  보통주수정평균발행주식수＜당기＞,"10,384,000","10,384,000","10,384,000","10,384,000","10,384,000","10,384,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,9.33,3.86,10.13,16.67,15.23,8.11,-8.65,-46.77
  보통주수정주가(기말)＜당기＞,"16,850","11,400","13,600","28,900","23,450","26,000", , 
  EPS＜당기＞,"1,806","2,957","1,343","1,733","1,540","3,207", , 
펼치기 PBR,0.96,0.56,0.62,1.23,0.94,0.94,-23.54,-0.18
  보통주수정주가(기말)＜당기＞,"16,850","11,400","13,600","28,900","23,450","26,000", , 
  BPS＜당기＞,"17,593","20,464","21,815","23,411","24,845","27,595", , 
펼치기 PCR,560.74,-13.97,21.36,8.44,7.82,5.61,-7.39,-28.21
  보통주수정주가(기말)＜당기＞,"16,850","11,400","13,600","28,900","23,450","26,000", , 
  CPS＜당기＞,30,-816,637,"3,423","2,999","4,632", , 
펼치기 PSR,0.49,0.26,0.44,0.83,0.61,0.55,-27.11,-9.13
  보통주수정주가(기말)＜당기＞,"16,850","11,400","13,600","28,900","23,450","26,000", , 
  SPS＜당기＞,"34,583","43,682","31,153","34,671","38,594","47,092", , 
펼치기 EV/EBITDA,4.48,2.95,6.98,13.38,7.58,6.15,-43.29,-18.88
  EV＜당기＞,"1,672.2","1,326.8","1,683.5","3,481.7","2,767.6","3,500.8", , 
  EBITDA＜당기＞,373.0,449.9,241.2,260.3,364.9,569.0, , 
펼치기 DPS,200,300,200,200,100,,-50, 
  현금DPS,200,300,200,200,100,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,1.19,2.63,1.47,0.69,0.43,0.58,-0.27,0.15
  현금배당성향(%),10.99,10.03,14.72,11.24,6.33,4.68,-4.91,-1.65
