항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,662,879,"1,924",-547,246,,145, 
  당기순이익(지배)＜당기＞,158.6,210.6,461.0,-131.0,58.9,, , 
  보통주수정평균발행주식수＜당기＞,"23,958,188","23,958,188","23,958,188","23,958,188","23,958,188",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"8,631","9,472","11,330","10,717","12,025",,12, 
  자본총계(지배)＜당기＞,"2,053.7","2,245.8","2,688.7","2,543.2","2,796.3",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"23,794,386","23,710,826","23,730,826","23,730,826","23,253,222","23,204,366", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"1,133","1,118","3,451","3,180","2,697",,-15, 
  영업활동현금흐름＜당기＞,271.5,267.7,826.9,761.9,646.1,, , 
  보통주수정평균발행주식수＜당기＞,"23,958,188","23,958,188","23,958,188","23,958,188","23,958,188",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"13,389","15,665","27,235","45,099","48,910",,8, 
  매출액＜당기＞,"3,207.7","3,753.1","6,525.1","10,804.8","11,718.0",, , 
  보통주수정평균발행주식수＜당기＞,"23,958,188","23,958,188","23,958,188","23,958,188","23,958,188",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,8.25,3.93,2.20,N/A,16.90,,339.00, 
  보통주수정주가(기말)＜당기＞,"5,461","3,455","4,240","3,865","4,155","3,505", , 
  EPS＜당기＞,662,879,"1,924",-547,246,, , 
펼치기 PBR,0.63,0.36,0.37,0.36,0.35,,-4.20, 
  보통주수정주가(기말)＜당기＞,"5,461","3,455","4,240","3,865","4,155","3,505", , 
  BPS＜당기＞,"8,631","9,472","11,330","10,717","12,025",, , 
펼치기 PCR,4.82,3.09,1.23,1.22,1.54,,26.77, 
  보통주수정주가(기말)＜당기＞,"5,461","3,455","4,240","3,865","4,155","3,505", , 
  CPS＜당기＞,"1,133","1,118","3,451","3,180","2,697",, , 
펼치기 PSR,0.41,0.22,0.16,0.09,0.08,,-0.88, 
  보통주수정주가(기말)＜당기＞,"5,461","3,455","4,240","3,865","4,155","3,505", , 
  SPS＜당기＞,"13,389","15,665","27,235","45,099","48,910",, , 
펼치기 EV/EBITDA,2.39,1.50,6.02,5.13,4.26,,-16.91, 
  EV＜당기＞,841.9,578.6,"3,583.5","3,176.2","3,082.1",, , 
  EBITDA＜당기＞,352.6,386.1,595.5,619.0,722.9,, , 
펼치기 DPS,83,100,,,,, , 
  현금DPS,83,100,,,,, , 
  주식DPS,0,,,,,, , 
  현금배당수익률,1.53,2.89,,,,, , 
  현금배당성향(%),12.50,11.26,0.00,0.00,,, , 
