항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,190,384,90,19,203,,951, 
  당기순이익(지배)＜당기＞,11.4,23.1,5.4,1.2,12.2,, , 
  보통주수정평균발행주식수＜당기＞,"6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"8,181","8,569","8,593","9,949","10,566",,6, 
  자본총계(지배)＜당기＞,433.1,453.7,454.9,487.1,570.2,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"5,294,096","5,294,096","5,294,096","4,896,034","5,396,034","5,396,034", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-197,226,99,-81,51,,163, 
  영업활동현금흐름＜당기＞,-11.8,13.6,5.9,-4.8,3.1,, , 
  보통주수정평균발행주식수＜당기＞,"6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"4,777","4,546","3,074","3,065","4,199",,37, 
  매출액＜당기＞,286.6,272.8,184.4,183.9,252.0,, , 
  보통주수정평균발행주식수＜당기＞,"6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,45.33,16.31,63.91,845.10,95.94,,-88.65, 
  보통주수정주가(기말)＜당기＞,"8,600","6,270","5,760","16,300","19,450","10,600", , 
  EPS＜당기＞,190,384,90,19,203,, , 
펼치기 PBR,1.05,0.73,0.67,1.64,1.84,,12.36, 
  보통주수정주가(기말)＜당기＞,"8,600","6,270","5,760","16,300","19,450","10,600", , 
  BPS＜당기＞,"8,181","8,569","8,593","9,949","10,566",, , 
펼치기 PCR,-43.61,27.70,58.39,-201.97,380.65,,288.47, 
  보통주수정주가(기말)＜당기＞,"8,600","6,270","5,760","16,300","19,450","10,600", , 
  CPS＜당기＞,-197,226,99,-81,51,, , 
펼치기 PSR,1.80,1.38,1.87,5.32,4.63,,-12.90, 
  보통주수정주가(기말)＜당기＞,"8,600","6,270","5,760","16,300","19,450","10,600", , 
  SPS＜당기＞,"4,777","4,546","3,074","3,065","4,199",, , 
펼치기 EV/EBITDA,12.05,2.42,-0.53,-248.64,75.41,,130.33, 
  EV＜당기＞,185.0,37.5,1.7,669.6,773.1,, , 
  EBITDA＜당기＞,15.4,15.5,-3.1,-2.7,10.3,, , 
펼치기 DPS,50,50,50,50,50,,0, 
  현금DPS,50,50,50,50,50,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.58,0.80,0.87,0.31,0.26,,-0.05, 
  현금배당성향(%),23.25,11.48,48.95,211.54,22.18,,-189.35, 
