항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,159,381,-168,329,368,,12, 
  당기순이익(지배)＜당기＞,39.9,106.4,-48.0,102.8,125.7,, , 
  보통주수정평균발행주식수＜당기＞,"25,024,549","27,924,618","28,605,696","31,256,699","34,148,073","34,442,833", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"2,009","2,650","2,462","2,901","3,477",,20, 
  자본총계(지배)＜당기＞,515.0,751.1,695.8,911.9,"1,159.8",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"25,632,151","28,340,809","28,262,785","31,431,335","33,353,104","33,353,104", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-352,"-1,798",933,393,213,,-46, 
  영업활동현금흐름＜당기＞,-88.1,-502.2,266.8,123.0,72.8,, , 
  보통주수정평균발행주식수＜당기＞,"25,024,549","27,924,618","28,605,696","31,256,699","34,148,073","34,442,833", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"4,677","5,326","5,667","4,062","5,661",,39, 
  매출액＜당기＞,"1,170.4","1,487.3","1,621.1","1,269.5","1,933.1",, , 
  보통주수정평균발행주식수＜당기＞,"25,024,549","27,924,618","28,605,696","31,256,699","34,148,073","34,442,833", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,27.62,9.46,N/A,11.38,17.66,,55.09, 
  보통주수정주가(기말)＜당기＞,"4,400","3,605","4,130","3,745","6,500","5,260", , 
  EPS＜당기＞,159,381,-168,329,368,, , 
펼치기 PBR,2.19,1.36,1.68,1.29,1.87,,44.81, 
  보통주수정주가(기말)＜당기＞,"4,400","3,605","4,130","3,745","6,500","5,260", , 
  BPS＜당기＞,"2,009","2,650","2,462","2,901","3,477",, , 
펼치기 PCR,-12.49,-2.00,4.43,9.52,30.48,,220.14, 
  보통주수정주가(기말)＜당기＞,"4,400","3,605","4,130","3,745","6,500","5,260", , 
  CPS＜당기＞,-352,"-1,798",933,393,213,, , 
펼치기 PSR,0.94,0.68,0.73,0.92,1.15,,24.53, 
  보통주수정주가(기말)＜당기＞,"4,400","3,605","4,130","3,745","6,500","5,260", , 
  SPS＜당기＞,"4,677","5,326","5,667","4,062","5,661",, , 
펼치기 EV/EBITDA,12.75,10.70,16.55,12.89,9.26,,-28.16, 
  EV＜당기＞,"1,260.8","1,485.0","1,375.7","1,240.7","2,234.1",, , 
  EBITDA＜당기＞,98.9,138.7,83.1,96.2,241.2,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
