항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,224,-89,78,548,618,,13, 
  당기순이익(지배)＜당기＞,33.2,-13.6,12.0,83.8,94.6,, , 
  보통주수정평균발행주식수＜당기＞,"14,781,161","15,296,603","15,296,603","15,296,603","15,296,603",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"4,423","4,329","4,383","4,921","5,602",,14, 
  자본총계(지배)＜당기＞,673.0,645.7,653.7,734.1,835.7,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"15,216,069","14,916,069","14,916,069","14,916,069","14,916,069",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,393,-78,-180,"1,251",979,,-22, 
  영업활동현금흐름＜당기＞,58.1,-11.9,-27.5,191.4,149.8,, , 
  보통주수정평균발행주식수＜당기＞,"14,781,161","15,296,603","15,296,603","15,296,603","15,296,603",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"22,799","4,838","5,216","11,781","7,204",,-39, 
  매출액＜당기＞,"3,370.0",740.0,797.8,"1,802.1","1,102.0",, , 
  보통주수정평균발행주식수＜당기＞,"14,781,161","15,296,603","15,296,603","15,296,603","15,296,603",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,22.95,N/A,68.89,11.77,9.85,,-16.34, 
  보통주수정주가(기말)＜당기＞,"5,150","3,120","5,390","6,450","6,090","5,590", , 
  EPS＜당기＞,224,-89,78,548,618,, , 
펼치기 PBR,1.16,0.72,1.23,1.31,1.09,,-17.06, 
  보통주수정주가(기말)＜당기＞,"5,150","3,120","5,390","6,450","6,090","5,590", , 
  BPS＜당기＞,"4,423","4,329","4,383","4,921","5,602",, , 
펼치기 PCR,13.10,-40.17,-29.99,5.15,6.22,,20.68, 
  보통주수정주가(기말)＜당기＞,"5,150","3,120","5,390","6,450","6,090","5,590", , 
  CPS＜당기＞,393,-78,-180,"1,251",979,, , 
펼치기 PSR,0.23,0.64,1.03,0.55,0.85,,54.40, 
  보통주수정주가(기말)＜당기＞,"5,150","3,120","5,390","6,450","6,090","5,590", , 
  SPS＜당기＞,"22,799","4,838","5,216","11,781","7,204",, , 
펼치기 EV/EBITDA,16.59,865.36,17.50,9.00,4.12,,-54.26, 
  EV＜당기＞,572.3,426.5,990.3,"1,068.5",671.3,, , 
  EBITDA＜당기＞,34.5,0.5,56.6,118.7,163.1,, , 
펼치기 DPS,20,0,0,0,20,, , 
  현금DPS,20,0,0,0,20,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.39,0.00,0.00,0.00,0.33,,0.33, 
  현금배당성향(%),9.17,0.00,0.00,0.00,3.15,,3.15, 
