항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,6,111,-661,495,145,,-71, 
  당기순이익(지배)＜당기＞,0.3,5.3,-35.2,29.1,10.3,, , 
  보통주수정평균발행주식수＜당기＞,"4,671,753","4,751,401","5,317,675","5,887,227","7,102,743","7,102,743", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"4,545","4,661","4,334","4,843","4,998",,3, 
  자본총계(지배)＜당기＞,208.6,220.2,235.9,342.7,353.7,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"4,588,997","4,723,997","5,441,631","7,075,339","7,075,339","7,075,339", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,74,-401,-460,882,-158,,-118, 
  영업활동현금흐름＜당기＞,3.5,-19.1,-24.4,51.9,-11.2,, , 
  보통주수정평균발행주식수＜당기＞,"4,671,753","4,751,401","5,317,675","5,887,227","7,102,743","7,102,743", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"7,625","10,032","17,167","23,670","18,775",,-21, 
  매출액＜당기＞,356.2,476.7,912.9,"1,393.5","1,333.6",, , 
  보통주수정평균발행주식수＜당기＞,"4,671,753","4,751,401","5,317,675","5,887,227","7,102,743","7,102,743", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,754.06,58.46,N/A,13.14,48.48,,269.05, 
  보통주수정주가(기말)＜당기＞,"4,590","6,480","4,790","6,500","7,030","7,220", , 
  EPS＜당기＞,6,111,-661,495,145,, , 
펼치기 PBR,1.01,1.39,1.11,1.34,1.41,,4.79, 
  보통주수정주가(기말)＜당기＞,"4,590","6,480","4,790","6,500","7,030","7,220", , 
  BPS＜당기＞,"4,545","4,661","4,334","4,843","4,998",, , 
펼치기 PCR,61.65,-16.14,-10.42,7.37,-44.45,,-703.18, 
  보통주수정주가(기말)＜당기＞,"4,590","6,480","4,790","6,500","7,030","7,220", , 
  CPS＜당기＞,74,-401,-460,882,-158,, , 
펼치기 PSR,0.60,0.65,0.28,0.27,0.37,,36.35, 
  보통주수정주가(기말)＜당기＞,"4,590","6,480","4,790","6,500","7,030","7,220", , 
  SPS＜당기＞,"7,625","10,032","17,167","23,670","18,775",, , 
펼치기 EV/EBITDA,25.02,-27.85,-530.67,10.08,15.97,,58.49, 
  EV＜당기＞,227.7,395.9,811.2,900.6,"1,024.5",, , 
  EBITDA＜당기＞,9.1,-14.2,-1.5,89.4,64.1,, , 
펼치기 DPS,0,0,0,,,, , 
  현금DPS,0,0,0,,,, , 
  주식DPS,0,0,0,,,, , 
  현금배당수익률,0.00,0.00,0.00,,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
