항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,967,"1,314","2,073","2,347","4,371","6,074",86,39
  당기순이익(지배)＜당기＞,166.4,226.1,356.5,403.8,751.8,"1,044.7", , 
  보통주수정평균발행주식수＜당기＞,"17,200,000","17,200,000","17,200,000","17,200,000","17,200,000","17,200,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"22,211","23,429","25,323","27,458","32,446","38,242",18,18
  자본총계(지배)＜당기＞,"3,820.3","4,029.8","4,355.6","4,669.8","5,354.2","6,272.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"17,200,000","17,200,000","17,200,000","17,007,104","16,502,134","16,400,949", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"2,119","3,596","5,928","2,501","5,846","7,703",134,32
  영업활동현금흐름＜당기＞,364.4,618.5,"1,019.6",430.2,"1,005.5",924.0, , 
  보통주수정평균발행주식수＜당기＞,"17,200,000","17,200,000","17,200,000","17,200,000","17,200,000","17,200,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"39,970","41,602","52,935","45,223","61,165","77,822",35,27
  매출액＜당기＞,"6,874.8","7,155.6","9,104.8","7,778.4","10,520.4","13,385.3", , 
  보통주수정평균발행주식수＜당기＞,"17,200,000","17,200,000","17,200,000","17,200,000","17,200,000","17,200,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,11.06,8.75,6.22,12.84,7.38,6.65,-42.55,-9.85
  보통주수정주가(기말)＜당기＞,"10,700","11,500","12,900","30,150","32,250","40,400", , 
  EPS＜당기＞,967,"1,314","2,073","2,347","4,371","6,074", , 
펼치기 PBR,0.48,0.49,0.51,1.10,0.99,1.06,-9.48,6.28
  보통주수정주가(기말)＜당기＞,"10,700","11,500","12,900","30,150","32,250","40,400", , 
  BPS＜당기＞,"22,211","23,429","25,323","27,458","32,446","38,242", , 
펼치기 PCR,5.05,3.20,2.18,12.05,5.52,5.24,-54.23,-4.94
  보통주수정주가(기말)＜당기＞,"10,700","11,500","12,900","30,150","32,250","40,400", , 
  CPS＜당기＞,"2,119","3,596","5,928","2,501","5,846","7,703", , 
펼치기 PSR,0.27,0.28,0.24,0.67,0.53,0.52,-20.91,-1.54
  보통주수정주가(기말)＜당기＞,"10,700","11,500","12,900","30,150","32,250","40,400", , 
  SPS＜당기＞,"39,970","41,602","52,935","45,223","61,165","77,822", , 
펼치기 EV/EBITDA,1.26,0.65,-0.05,3.24,2.65,2.34,-18.44,-11.49
  EV＜당기＞,760.9,402.7,-47.5,"2,918.7","2,825.8","3,791.8", , 
  EBITDA＜당기＞,602.9,619.1,953.4,899.9,"1,068.2","1,619.5", , 
펼치기 DPS,200,200,250,250,470,,88, 
  현금DPS,200,200,250,250,470,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,1.87,1.74,1.94,0.83,1.46,1.32,0.63,-0.13
  현금배당성향(%),20.68,15.22,12.06,10.53,10.35,8.81,-0.18,-1.54
