항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"5,045","-2,012",-796,270,"-1,404",932,-621,166
  당기순이익(지배)＜당기＞,971.8,-453.3,-218.4,84.0,-505.4,403.0, , 
  보통주수정평균발행주식수＜당기＞,"19,262,593","22,529,204","27,445,166","31,172,541","36,009,867","43,244,063", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"8,383","5,645","4,829","4,805","3,839","12,381",-20,223
  자본총계(지배)＜당기＞,"1,614.7","1,491.7","1,345.5","1,686.3","1,404.2","6,402.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"19,262,600","26,425,409","27,863,420","35,092,674","36,574,368","51,706,419", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-853,-596,697,"-1,846","3,822","1,436",307,-62
  영업활동현금흐름＜당기＞,-164.3,-134.3,191.4,-575.4,"1,376.5",555.0, , 
  보통주수정평균발행주식수＜당기＞,"19,262,593","22,529,204","27,445,166","31,172,541","36,009,867","43,244,063", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"6,389","6,390","14,011","13,706","13,970","15,817",2,13
  매출액＜당기＞,"1,230.7","1,439.7","3,845.3","4,272.4","5,030.6","6,840.0", , 
  보통주수정평균발행주식수＜당기＞,"19,262,593","22,529,204","27,445,166","31,172,541","36,009,867","43,244,063", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,0.99,N/A,N/A,79.56,N/A,21.25,-119.16,239.35
  보통주수정주가(기말)＜당기＞,"5,014","4,545","4,505","21,450","21,400","19,800", , 
  EPS＜당기＞,"5,045","-2,012",-796,270,"-1,404",932, , 
펼치기 PBR,0.60,0.81,0.93,4.46,5.57,1.60,24.87,-71.31
  보통주수정주가(기말)＜당기＞,"5,014","4,545","4,505","21,450","21,400","19,800", , 
  BPS＜당기＞,"8,383","5,645","4,829","4,805","3,839","12,381", , 
펼치기 PCR,-5.88,-7.62,6.46,-11.62,5.60,13.79,148.17,146.28
  보통주수정주가(기말)＜당기＞,"5,014","4,545","4,505","21,450","21,400","19,800", , 
  CPS＜당기＞,-853,-596,697,"-1,846","3,822","1,436", , 
펼치기 PSR,0.78,0.71,0.32,1.57,1.53,1.25,-2.12,-18.28
  보통주수정주가(기말)＜당기＞,"5,014","4,545","4,505","21,450","21,400","19,800", , 
  SPS＜당기＞,"6,389","6,390","14,011","13,706","13,970","15,817", , 
펼치기 EV/EBITDA,-30.99,-26.18,818.95,21.15,21.04,7.22,-0.52,-65.70
  EV＜당기＞,"2,929.2","3,523.1","3,601.6","10,241.3","9,607.5","5,729.2", , 
  EBITDA＜당기＞,-94.5,-134.6,4.4,484.3,456.7,794.0, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,0.00, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
