항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,33,-26,-300,-16,-143,,-805, 
  당기순이익(지배)＜당기＞,8.7,-8.1,-114.0,-6.8,-80.5,, , 
  보통주수정평균발행주식수＜당기＞,"26,726,663","30,765,600","37,949,093","42,927,945","56,330,171","61,996,518", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,311,551,280,469,483,,3, 
  자본총계(지배)＜당기＞,84.5,208.7,108.5,226.1,285.3,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"27,172,543","37,876,197","38,674,299","48,212,460","59,116,176","62,028,425", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,30,146,-35,18,-43,,-336, 
  영업활동현금흐름＜당기＞,7.9,44.8,-13.3,7.9,-24.5,, , 
  보통주수정평균발행주식수＜당기＞,"26,726,663","30,765,600","37,949,093","42,927,945","56,330,171","61,996,518", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,414,249,344,246,239,,-3, 
  매출액＜당기＞,110.6,76.7,130.6,105.6,134.4,, , 
  보통주수정평균발행주식수＜당기＞,"26,726,663","30,765,600","37,949,093","42,927,945","56,330,171","61,996,518", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,32.39,N/A,N/A,N/A,N/A,,87.48, 
  보통주수정주가(기말)＜당기＞,"1,057","1,233","1,947","1,770","2,005","1,100", , 
  EPS＜당기＞,33,-26,-300,-16,-143,, , 
펼치기 PBR,3.40,2.24,6.94,3.77,4.15,,10.06, 
  보통주수정주가(기말)＜당기＞,"1,057","1,233","1,947","1,770","2,005","1,100", , 
  BPS＜당기＞,311,551,280,469,483,, , 
펼치기 PCR,35.69,8.47,-55.42,95.98,-46.14,,-148.08, 
  보통주수정주가(기말)＜당기＞,"1,057","1,233","1,947","1,770","2,005","1,100", , 
  CPS＜당기＞,30,146,-35,18,-43,, , 
펼치기 PSR,2.55,4.95,5.66,7.20,8.40,,16.78, 
  보통주수정주가(기말)＜당기＞,"1,057","1,233","1,947","1,770","2,005","1,100", , 
  SPS＜당기＞,414,249,344,246,239,, , 
펼치기 EV/EBITDA,30.45,-68.81,-204.41,86.20,-52.00,,-160.33, 
  EV＜당기＞,476.9,503.1,712.2,847.6,"1,258.0",, , 
  EBITDA＜당기＞,15.7,-7.3,-3.5,9.8,-24.2,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
