항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-744,-481,-927,-452,-324,,28, 
  당기순이익(지배)＜당기＞,-70.2,-46.3,-89.4,-43.6,-33.1,, , 
  보통주수정평균발행주식수＜당기＞,"9,428,904","9,627,680","9,641,781","9,641,781","10,217,967","10,677,115", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"3,256","2,794","1,911","1,474","1,977",,34, 
  자본총계(지배)＜당기＞,313.1,269.4,184.3,142.1,211.0,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"9,615,781","9,641,781","9,641,781","9,641,781","10,671,930","10,677,630", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-70,-583,-380,-485,-325,,33, 
  영업활동현금흐름＜당기＞,-6.6,-56.1,-36.6,-46.8,-33.2,, , 
  보통주수정평균발행주식수＜당기＞,"9,428,904","9,627,680","9,641,781","9,641,781","10,217,967","10,677,115", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,252,590,299,642,777,,21, 
  매출액＜당기＞,23.7,56.8,28.8,61.9,79.4,, , 
  보통주수정평균발행주식수＜당기＞,"9,428,904","9,627,680","9,641,781","9,641,781","10,217,967","10,677,115", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,N/A,N/A,N/A,,-28.46, 
  보통주수정주가(기말)＜당기＞,"14,800","10,500","7,770","10,150","9,350","7,970", , 
  EPS＜당기＞,-744,-481,-927,-452,-324,, , 
펼치기 PBR,4.55,3.76,4.07,6.89,4.73,,-31.32, 
  보통주수정주가(기말)＜당기＞,"14,800","10,500","7,770","10,150","9,350","7,970", , 
  BPS＜당기＞,"3,256","2,794","1,911","1,474","1,977",, , 
펼치기 PCR,-212.13,-18.02,-20.46,-20.91,-28.74,,-37.48, 
  보통주수정주가(기말)＜당기＞,"14,800","10,500","7,770","10,150","9,350","7,970", , 
  CPS＜당기＞,-70,-583,-380,-485,-325,, , 
펼치기 PSR,58.81,17.80,26.00,15.81,12.04,,-23.84, 
  보통주수정주가(기말)＜당기＞,"14,800","10,500","7,770","10,150","9,350","7,970", , 
  SPS＜당기＞,252,590,299,642,777,, , 
펼치기 EV/EBITDA,-40.10,-40.29,-10.74,-45.78,-53.85,,-17.63, 
  EV＜당기＞,"1,245.3",884.8,679.4,976.2,945.8,, , 
  EBITDA＜당기＞,-31.1,-22.0,-63.2,-21.3,-17.6,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
