항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-24,-206,-146,-94,-16,,83, 
  당기순이익(지배)＜당기＞,-6.3,-72.8,-68.2,-57.2,-10.9,, , 
  보통주수정평균발행주식수＜당기＞,"26,471,185","35,328,106","46,593,653","60,666,893","67,963,000","67,963,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,442,358,210,128,146,,13, 
  자본총계(지배)＜당기＞,123.6,152.8,126.0,87.2,99.0,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"27,954,900","42,681,681","60,094,725","67,963,000","67,963,000","67,963,000", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,8,-99,-19,-13,-5,,59, 
  영업활동현금흐름＜당기＞,2.1,-35.0,-8.8,-8.0,-3.7,, , 
  보통주수정평균발행주식수＜당기＞,"26,471,185","35,328,106","46,593,653","60,666,893","67,963,000","67,963,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"1,090",719,462,363,465,,28, 
  매출액＜당기＞,288.5,254.0,215.5,220.5,316.2,, , 
  보통주수정평균발행주식수＜당기＞,"26,471,185","35,328,106","46,593,653","60,666,893","67,963,000","67,963,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,N/A,N/A,N/A,,-490.10, 
  보통주수정주가(기말)＜당기＞,724,839,839,839,839,738, , 
  EPS＜당기＞,-24,-206,-146,-94,-16,, , 
펼치기 PBR,1.64,2.34,4.00,6.54,5.76,,-11.87, 
  보통주수정주가(기말)＜당기＞,724,839,839,839,839,738, , 
  BPS＜당기＞,442,358,210,128,146,, , 
펼치기 PCR,92.72,-8.46,-44.36,-63.48,-155.17,,-144.43, 
  보통주수정주가(기말)＜당기＞,724,839,839,839,839,738, , 
  CPS＜당기＞,8,-99,-19,-13,-5,, , 
펼치기 PSR,0.66,1.17,1.81,2.31,1.80,,-21.90, 
  보통주수정주가(기말)＜당기＞,724,839,839,839,839,738, , 
  SPS＜당기＞,"1,090",719,462,363,465,, , 
펼치기 EV/EBITDA,24.45,-24.46,93.05,249.08,55.44,,-77.74, 
  EV＜당기＞,340.7,487.5,533.6,554.7,609.9,, , 
  EBITDA＜당기＞,13.9,-19.9,5.7,2.2,11.0,, , 
펼치기 DPS,0,0,0,0,0,, , 
  현금DPS,0,0,0,0,0,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,0.00,,0.00, 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
