항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,276,267,"1,108",-436,69,,116, 
  당기순이익(지배)＜당기＞,48.3,51.4,221.5,-87.4,13.9,, , 
  보통주수정평균발행주식수＜당기＞,"17,460,703","19,257,807","19,995,839","20,049,997","20,087,800","20,087,800", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"3,660","4,029","5,270","5,041","5,162",,2, 
  자본총계(지배)＜당기＞,647.6,804.9,"1,054.7",967.8,991.0,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"17,694,399","19,977,647","20,013,301","19,197,904","19,197,904","19,197,904", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-101,302,-92,-373,60,,116, 
  영업활동현금흐름＜당기＞,-17.6,58.1,-18.4,-74.9,12.0,, , 
  보통주수정평균발행주식수＜당기＞,"17,460,703","19,257,807","19,995,839","20,049,997","20,087,800","20,087,800", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"4,606","6,113","7,950","8,301","9,418",,13, 
  매출액＜당기＞,804.3,"1,177.3","1,589.7","1,664.3","1,891.8",, , 
  보통주수정평균발행주식수＜당기＞,"17,460,703","19,257,807","19,995,839","20,049,997","20,087,800","20,087,800", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,16.86,14.08,3.92,N/A,82.37,,543.13, 
  보통주수정주가(기말)＜당기＞,"4,660","3,755","4,340","8,100","5,710","4,470", , 
  EPS＜당기＞,276,267,"1,108",-436,69,, , 
펼치기 PBR,1.27,0.93,0.82,1.61,1.11,,-31.16, 
  보통주수정주가(기말)＜당기＞,"4,660","3,755","4,340","8,100","5,710","4,470", , 
  BPS＜당기＞,"3,660","4,029","5,270","5,041","5,162",, , 
펼치기 PCR,-46.30,12.44,-47.26,-21.69,95.38,,539.67, 
  보통주수정주가(기말)＜당기＞,"4,660","3,755","4,340","8,100","5,710","4,470", , 
  CPS＜당기＞,-101,302,-92,-373,60,, , 
펼치기 PSR,1.01,0.61,0.55,0.98,0.61,,-37.87, 
  보통주수정주가(기말)＜당기＞,"4,660","3,755","4,340","8,100","5,710","4,470", , 
  SPS＜당기＞,"4,606","6,113","7,950","8,301","9,418",, , 
펼치기 EV/EBITDA,17.70,7.75,11.33,45.12,12.88,,-71.44, 
  EV＜당기＞,"1,020.3",934.8,855.5,"1,860.8","1,760.4",, , 
  EBITDA＜당기＞,57.6,120.6,75.5,41.2,136.6,, , 
펼치기 DPS,0,0,63,,,, , 
  현금DPS,0,0,63,,,, , 
  주식DPS,0,0,0,,,, , 
  현금배당수익률,0.00,0.00,1.45,,,, , 
  현금배당성향(%),0.00,0.00,5.69,0.00,,, , 
