항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-265,-209,-388,-69,-384,,-457, 
  당기순이익(지배)＜당기＞,-86.7,-85.1,-157.9,-28.1,-206.9,, , 
  보통주수정평균발행주식수＜당기＞,"32,720,963","40,681,780","40,681,780","40,681,780","53,832,194","64,680,866", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"1,205",995,645,571,487,,-15, 
  자본총계(지배)＜당기＞,475.3,392.2,254.2,225.2,309.0,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"39,431,613","39,431,613","39,431,613","39,431,611","63,430,697","63,430,697", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-117,14,41,0,78,,"41,570", 
  영업활동현금흐름＜당기＞,-38.3,5.6,16.8,0.1,41.9,, , 
  보통주수정평균발행주식수＜당기＞,"32,720,963","40,681,780","40,681,780","40,681,780","53,832,194","64,680,866", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,407,335,455,404,436,,8, 
  매출액＜당기＞,133.0,136.2,185.1,164.3,234.6,, , 
  보통주수정평균발행주식수＜당기＞,"32,720,963","40,681,780","40,681,780","40,681,780","53,832,194","64,680,866", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,N/A,N/A,N/A,,89.84, 
  보통주수정주가(기말)＜당기＞,"2,332",902,"1,166","1,554",880,695, , 
  EPS＜당기＞,-265,-209,-388,-69,-384,, , 
펼치기 PBR,1.93,0.91,1.81,2.72,1.81,,-33.61, 
  보통주수정주가(기말)＜당기＞,"2,332",902,"1,166","1,554",880,695, , 
  BPS＜당기＞,"1,205",995,645,571,487,, , 
펼치기 PCR,-19.94,66.06,28.23,"8,327.74",11.32,,-99.86, 
  보통주수정주가(기말)＜당기＞,"2,332",902,"1,166","1,554",880,695, , 
  CPS＜당기＞,-117,14,41,0,78,, , 
펼치기 PSR,5.73,2.70,2.56,3.85,2.02,,-47.52, 
  보통주수정주가(기말)＜당기＞,"2,332",902,"1,166","1,554",880,695, , 
  SPS＜당기＞,407,335,455,404,436,, , 
펼치기 EV/EBITDA,-12.35,24.46,23.96,187.80,17.09,,-90.90, 
  EV＜당기＞,674.3,306.0,442.4,613.7,525.7,, , 
  EBITDA＜당기＞,-54.6,12.5,18.5,3.3,30.8,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
