항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-660,"-1,314","1,833","1,376","3,302",,140, 
  당기순이익(지배)＜당기＞,-74.8,-148.9,207.7,155.9,374.1,, , 
  보통주수정평균발행주식수＜당기＞,"11,330,638","11,330,638","11,330,638","11,330,638","11,330,638","11,330,638", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"9,595","8,390","10,811","13,852","17,896",,29, 
  자본총계(지배)＜당기＞,"1,071.1",922.0,"1,181.0","1,513.2","1,955.0",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"11,162,703","10,988,734","10,924,547","10,924,547","10,924,547",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,960,-109,"1,391","1,248","4,624",,271, 
  영업활동현금흐름＜당기＞,108.7,-12.4,157.6,141.4,524.0,, , 
  보통주수정평균발행주식수＜당기＞,"11,330,638","11,330,638","11,330,638","11,330,638","11,330,638","11,330,638", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"4,889","3,323","5,531","4,196","5,143",,23, 
  매출액＜당기＞,554.0,376.5,626.7,475.4,582.8,, , 
  보통주수정평균발행주식수＜당기＞,"11,330,638","11,330,638","11,330,638","11,330,638","11,330,638","11,330,638", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,6.82,6.87,5.06,,-26.33, 
  보통주수정주가(기말)＜당기＞,"17,200","9,500","12,500","9,450","16,700","10,500", , 
  EPS＜당기＞,-660,"-1,314","1,833","1,376","3,302",, , 
펼치기 PBR,1.79,1.13,1.16,0.68,0.93,,36.78, 
  보통주수정주가(기말)＜당기＞,"17,200","9,500","12,500","9,450","16,700","10,500", , 
  BPS＜당기＞,"9,595","8,390","10,811","13,852","17,896",, , 
펼치기 PCR,17.92,-86.99,8.99,7.57,3.61,,-52.32, 
  보통주수정주가(기말)＜당기＞,"17,200","9,500","12,500","9,450","16,700","10,500", , 
  CPS＜당기＞,960,-109,"1,391","1,248","4,624",, , 
펼치기 PSR,3.52,2.86,2.26,2.25,3.25,,44.18, 
  보통주수정주가(기말)＜당기＞,"17,200","9,500","12,500","9,450","16,700","10,500", , 
  SPS＜당기＞,"4,889","3,323","5,531","4,196","5,143",, , 
펼치기 EV/EBITDA,14.93,104.61,3.94,0.74,4.01,,444.67, 
  EV＜당기＞,"1,350.6",584.8,"1,098.4",144.7,"1,085.0",, , 
  EBITDA＜당기＞,90.5,5.6,279.0,196.7,270.7,, , 
펼치기 DPS,,,,,,, , 
  현금DPS,,,,,,, , 
  주식DPS,,,,,,, , 
  현금배당수익률,,,,,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
