항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-328,-374,14,7,-72,,"-1,057", 
  당기순이익(지배)＜당기＞,-131.3,-215.5,9.2,6.8,-65.3,, , 
  보통주수정평균발행주식수＜당기＞,"40,083,381","57,624,643","64,019,953","90,611,925","91,115,377","99,863,937", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,531,288,425,448,497,,11, 
  자본총계(지배)＜당기＞,276.4,172.1,346.6,408.3,453.1,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"52,091,927","59,720,884","81,588,797","91,115,377","91,115,377","104,223,686", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-227,-195,101,79,-70,,-188, 
  영업활동현금흐름＜당기＞,-90.8,-112.6,64.4,71.3,-63.3,, , 
  보통주수정평균발행주식수＜당기＞,"40,083,381","57,624,643","64,019,953","90,611,925","91,115,377","99,863,937", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,934,686,666,251,203,,-19, 
  매출액＜당기＞,374.4,395.3,426.6,227.6,185.4,, , 
  보통주수정평균발행주식수＜당기＞,"40,083,381","57,624,643","64,019,953","90,611,925","91,115,377","99,863,937", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,N/A,N/A,117.03,173.59,N/A,,-112.90, 
  보통주수정주가(기말)＜당기＞,"1,185",755,"1,690","1,300","1,605","1,475", , 
  EPS＜당기＞,-328,-374,14,7,-72,, , 
펼치기 PBR,2.23,2.62,3.98,2.90,3.23,,11.26, 
  보통주수정주가(기말)＜당기＞,"1,185",755,"1,690","1,300","1,605","1,475", , 
  BPS＜당기＞,531,288,425,448,497,, , 
펼치기 PCR,-5.23,-3.86,16.79,16.51,-23.09,,-239.85, 
  보통주수정주가(기말)＜당기＞,"1,185",755,"1,690","1,300","1,605","1,475", , 
  CPS＜당기＞,-227,-195,101,79,-70,, , 
펼치기 PSR,1.27,1.10,2.54,5.18,7.89,,52.44, 
  보통주수정주가(기말)＜당기＞,"1,185",755,"1,690","1,300","1,605","1,475", , 
  SPS＜당기＞,934,686,666,251,203,, , 
펼치기 EV/EBITDA,-11.06,-7.10,22.72,30.74,-45.91,,-249.35, 
  EV＜당기＞,837.2,681.5,"1,352.8","1,136.4","1,480.7",, , 
  EBITDA＜당기＞,-75.7,-96.0,59.6,37.0,-32.3,, , 
펼치기 DPS,0,0,0,0,0,, , 
  현금DPS,0,0,0,0,0,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,0.00,,0.00, 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
