항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,391,791,187,445,664,,49, 
  당기순이익(지배)＜당기＞,42.1,87.0,20.6,48.9,73.0,, , 
  보통주수정평균발행주식수＜당기＞,"10,751,822","10,996,119","10,996,119","10,996,119","10,996,119",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"4,093","4,883","4,971","5,427","6,129",,13, 
  자본총계(지배)＜당기＞,414.4,482.7,482.9,498.5,636.6,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"10,123,560","9,884,331","9,714,317","9,186,119","10,386,069","10,386,069", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,692,324,761,351,"1,119",,219, 
  영업활동현금흐름＜당기＞,74.4,35.6,83.6,38.6,123.0,, , 
  보통주수정평균발행주식수＜당기＞,"10,751,822","10,996,119","10,996,119","10,996,119","10,996,119",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"5,589","5,882","6,872","7,432","8,371",,13, 
  매출액＜당기＞,600.9,646.8,755.7,817.3,920.4,, , 
  보통주수정평균발행주식수＜당기＞,"10,751,822","10,996,119","10,996,119","10,996,119","10,996,119",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,11.71,5.72,23.41,10.72,10.70,,-0.18, 
  보통주수정주가(기말)＜당기＞,"4,580","4,525","4,375","4,770","7,100","7,470", , 
  EPS＜당기＞,391,791,187,445,664,, , 
펼치기 PBR,1.12,0.93,0.88,0.88,1.16,,31.79, 
  보통주수정주가(기말)＜당기＞,"4,580","4,525","4,375","4,770","7,100","7,470", , 
  BPS＜당기＞,"4,093","4,883","4,971","5,427","6,129",, , 
펼치기 PCR,6.62,13.98,5.75,13.58,6.35,,-53.27, 
  보통주수정주가(기말)＜당기＞,"4,580","4,525","4,375","4,770","7,100","7,470", , 
  CPS＜당기＞,692,324,761,351,"1,119",, , 
펼치기 PSR,0.82,0.77,0.64,0.64,0.85,,32.16, 
  보통주수정주가(기말)＜당기＞,"4,580","4,525","4,375","4,770","7,100","7,470", , 
  SPS＜당기＞,"5,589","5,882","6,872","7,432","8,371",, , 
펼치기 EV/EBITDA,5.64,2.47,1.21,1.67,7.13,,327.58, 
  EV＜당기＞,231.8,94.6,43.0,112.0,551.1,, , 
  EBITDA＜당기＞,41.1,38.3,35.5,67.2,77.3,, , 
펼치기 DPS,70,140,140,160,160,,0, 
  현금DPS,70,140,140,160,160,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,1.53,3.09,3.20,3.35,2.25,,-1.10, 
  현금배당성향(%),16.85,15.97,66.17,30.04,22.77,,-7.26, 
