항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,505,631,672,777,901,"1,006",16,12
  당기순이익(지배)＜당기＞,306.7,383.1,407.8,471.8,546.8,610.5, , 
  보통주수정평균발행주식수＜당기＞,"60,714,820","60,714,820","60,714,820","60,714,820","60,714,820","60,714,820", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"2,869","3,318","3,750","4,329","5,044","5,646",17,12
  자본총계(지배)＜당기＞,"1,715.4","1,983.6","2,241.8","2,588.0","3,015.4","3,375.5", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"59,782,793","59,782,793","59,782,793","59,782,793","59,782,793","59,782,793", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,720,813,"1,014","1,231","1,313","1,310",7,-0
  영업활동현금흐름＜당기＞,437.1,493.8,615.9,747.7,797.2,757.5, , 
  보통주수정평균발행주식수＜당기＞,"60,714,820","60,714,820","60,714,820","60,714,820","60,714,820","60,714,820", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"5,936","6,321","6,768","7,346","7,985","8,640",9,8
  매출액＜당기＞,"3,604.0","3,837.7","4,109.1","4,460.1","4,848.0","5,246.0", , 
  보통주수정평균발행주식수＜당기＞,"60,714,820","60,714,820","60,714,820","60,714,820","60,714,820","60,714,820", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,17.20,17.36,20.77,31.92,19.99,17.45,-37.38,-12.67
  보통주수정주가(기말)＜당기＞,"8,690","10,950","13,950","24,800","18,000","17,550", , 
  EPS＜당기＞,505,631,672,777,901,"1,006", , 
펼치기 PBR,3.03,3.30,3.72,5.73,3.57,3.11,-37.71,-12.90
  보통주수정주가(기말)＜당기＞,"8,690","10,950","13,950","24,800","18,000","17,550", , 
  BPS＜당기＞,"2,869","3,318","3,750","4,329","5,044","5,646", , 
펼치기 PCR,12.07,13.46,13.75,20.14,13.71,13.39,-31.93,-2.29
  보통주수정주가(기말)＜당기＞,"8,690","10,950","13,950","24,800","18,000","17,550", , 
  CPS＜당기＞,720,813,"1,014","1,231","1,313","1,310", , 
펼치기 PSR,1.46,1.73,2.06,3.38,2.25,2.03,-33.23,-9.90
  보통주수정주가(기말)＜당기＞,"8,690","10,950","13,950","24,800","18,000","17,550", , 
  SPS＜당기＞,"5,936","6,321","6,768","7,346","7,985","8,640", , 
펼치기 EV/EBITDA,8.56,9.64,11.03,16.64,10.14,8.45,-39.08,-16.64
  EV＜당기＞,"4,419.3","5,686.4","7,376.7","13,742.7","9,409.9","8,482.5", , 
  EBITDA＜당기＞,516.1,590.0,668.9,826.0,928.4,"1,004.0", , 
펼치기 DPS,140,190,230,275,330,,20, 
  현금DPS,140,190,230,275,330,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,1.61,1.74,1.65,1.11,1.83,2.08,0.72,0.25
  현금배당성향(%),27.29,29.65,33.72,34.85,36.08,36.30,1.23,0.22
