항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-56,58,144,281,547,,95, 
  당기순이익(지배)＜당기＞,-5.6,5.8,14.4,28.1,54.7,, , 
  보통주수정평균발행주식수＜당기＞,"10,000,000","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"6,712","6,868","7,078","7,314","7,878",,8, 
  자본총계(지배)＜당기＞,664.5,679.9,700.7,718.8,774.2,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"9,900,000","9,900,000","9,900,000","9,827,760","9,827,760","9,827,760", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,751,-137,590,"1,566","1,263",,-19, 
  영업활동현금흐름＜당기＞,75.1,-13.7,59.0,156.6,126.3,, , 
  보통주수정평균발행주식수＜당기＞,"10,000,000","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"21,293","19,398","22,820","24,011","25,994",,8, 
  매출액＜당기＞,"2,129.3","1,939.8","2,282.0","2,401.1","2,599.4",, , 
  보통주수정평균발행주식수＜당기＞,"10,000,000","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,134.22,51.35,43.09,30.07,,-30.20, 
  보통주수정주가(기말)＜당기＞,"12,200","7,800","7,370","12,100","16,450","11,750", , 
  EPS＜당기＞,-56,58,144,281,547,, , 
펼치기 PBR,1.82,1.14,1.04,1.65,2.09,,26.21, 
  보통주수정주가(기말)＜당기＞,"12,200","7,800","7,370","12,100","16,450","11,750", , 
  BPS＜당기＞,"6,712","6,868","7,078","7,314","7,878",, , 
펼치기 PCR,16.24,-56.76,12.49,7.73,13.02,,68.57, 
  보통주수정주가(기말)＜당기＞,"12,200","7,800","7,370","12,100","16,450","11,750", , 
  CPS＜당기＞,751,-137,590,"1,566","1,263",, , 
펼치기 PSR,0.57,0.40,0.32,0.50,0.63,,25.58, 
  보통주수정주가(기말)＜당기＞,"12,200","7,800","7,370","12,100","16,450","11,750", , 
  SPS＜당기＞,"21,293","19,398","22,820","24,011","25,994",, , 
펼치기 EV/EBITDA,14.35,10.92,10.22,12.63,14.19,,12.42, 
  EV＜당기＞,"1,651.2","1,286.9","1,276.3","1,655.4","2,139.8",, , 
  EBITDA＜당기＞,115.1,117.8,124.9,131.1,150.8,, , 
펼치기 DPS,,,,,,, , 
  현금DPS,,,,,,, , 
  주식DPS,,,,,,, , 
  현금배당수익률,,,,,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
