항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,777,604,881,870,597,,-31, 
  당기순이익(지배)＜당기＞,128.8,100.0,146.0,144.1,98.9,, , 
  보통주수정평균발행주식수＜당기＞,"16,564,797","16,564,797","16,564,797","16,564,797","16,564,797","16,252,406", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"5,302","5,813","6,600","7,411","7,918",,7, 
  자본총계(지배)＜당기＞,865.5,949.0,"1,077.5","1,188.8","1,270.2",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"16,324,784","16,324,784","16,324,784","16,041,261","16,041,261","15,629,626", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"1,105",908,"1,016","1,053",427,,-59, 
  영업활동현금흐름＜당기＞,183.0,150.5,168.3,174.5,70.7,, , 
  보통주수정평균발행주식수＜당기＞,"16,564,797","16,564,797","16,564,797","16,564,797","16,564,797","16,252,406", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"3,007","2,996","3,649","3,672","3,460",,-6, 
  매출액＜당기＞,498.1,496.2,604.4,608.3,573.2,, , 
  보통주수정평균발행주식수＜당기＞,"16,564,797","16,564,797","16,564,797","16,564,797","16,564,797","16,252,406", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,10.19,14.34,8.77,9.61,11.34,,17.93, 
  보통주수정주가(기말)＜당기＞,"7,920","8,660","7,730","8,360","6,770","7,220", , 
  EPS＜당기＞,777,604,881,870,597,, , 
펼치기 PBR,1.49,1.49,1.17,1.13,0.85,,-24.21, 
  보통주수정주가(기말)＜당기＞,"7,920","8,660","7,730","8,360","6,770","7,220", , 
  BPS＜당기＞,"5,302","5,813","6,600","7,411","7,918",, , 
펼치기 PCR,7.17,9.53,7.61,7.94,15.86,,99.78, 
  보통주수정주가(기말)＜당기＞,"7,920","8,660","7,730","8,360","6,770","7,220", , 
  CPS＜당기＞,"1,105",908,"1,016","1,053",427,, , 
펼치기 PSR,2.63,2.89,2.12,2.28,1.96,,-14.06, 
  보통주수정주가(기말)＜당기＞,"7,920","8,660","7,730","8,360","6,770","7,220", , 
  SPS＜당기＞,"3,007","2,996","3,649","3,672","3,460",, , 
펼치기 EV/EBITDA,4.93,6.07,3.32,3.13,2.93,,-6.14, 
  EV＜당기＞,767.5,842.8,590.6,565.5,378.3,, , 
  EBITDA＜당기＞,155.5,138.7,178.1,180.9,129.0,, , 
펼치기 DPS,100,100,100,100,100,,0, 
  현금DPS,100,100,100,100,100,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,1.26,1.15,1.29,1.20,1.48,,0.28, 
  현금배당성향(%),12.68,16.32,11.18,11.14,16.22,,5.08, 
