항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-272,-175,-72,-69,78,,214, 
  당기순이익(지배)＜당기＞,-36.9,-23.6,-9.8,-9.3,10.6,, , 
  보통주수정평균발행주식수＜당기＞,"13,541,002","13,541,002","13,541,002","13,541,002",,, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,,, , 
펼치기 BPS,"2,332","2,176","2,108","2,049","2,119",,3, 
  자본총계(지배)＜당기＞,304.4,288.8,285.4,277.4,287.0,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"13,056,048","13,273,829","13,541,002","13,541,002","13,541,002",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,56,1,-149,-84,241,,385, 
  영업활동현금흐름＜당기＞,7.6,0.1,-20.2,-11.4,32.6,, , 
  보통주수정평균발행주식수＜당기＞,"13,541,002","13,541,002","13,541,002","13,541,002",,, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,,, , 
펼치기 SPS,"1,425","1,260","1,745","1,592","1,697","2,873",7,69
  매출액＜당기＞,193.0,170.6,236.3,215.5,229.8,389.0, , 
  보통주수정평균발행주식수＜당기＞,"13,541,002","13,541,002","13,541,002","13,541,002",,, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,,, , 
펼치기 PER,N/A,N/A,N/A,N/A,41.36,,191.81, 
  보통주수정주가(기말)＜당기＞,"1,945","2,005","2,750","3,090","3,235","3,975", , 
  EPS＜당기＞,-272,-175,-72,-69,78,, , 
펼치기 PBR,0.83,0.92,1.30,1.51,1.53,,1.19, 
  보통주수정주가(기말)＜당기＞,"1,945","2,005","2,750","3,090","3,235","3,975", , 
  BPS＜당기＞,"2,332","2,176","2,108","2,049","2,119",, , 
펼치기 PCR,34.53,"2,266.65",-18.43,-36.58,13.42,,136.68, 
  보통주수정주가(기말)＜당기＞,"1,945","2,005","2,750","3,090","3,235","3,975", , 
  CPS＜당기＞,56,1,-149,-84,241,, , 
펼치기 PSR,1.36,1.59,1.58,1.94,1.91,1.38,-1.81,-27.41
  보통주수정주가(기말)＜당기＞,"1,945","2,005","2,750","3,090","3,235","3,975", , 
  SPS＜당기＞,"1,425","1,260","1,745","1,592","1,697","2,873", , 
펼치기 EV/EBITDA,151.19,-8.40,-52.75,-52.73,35.77,,167.84, 
  EV＜당기＞,196.6,194.6,316.4,370.9,376.1,, , 
  EBITDA＜당기＞,1.3,-23.2,-6.0,-7.0,10.5,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
