항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-117,99,55,51,61,,20, 
  당기순이익(지배)＜당기＞,-20.0,17.8,10.3,9.5,11.4,, , 
  보통주수정평균발행주식수＜당기＞,"17,101,428","17,996,113","18,671,428","18,671,428","18,671,428","19,619,115", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"1,539","1,598","1,668","1,721","1,854",,8, 
  자본총계(지배)＜당기＞,246.6,284.2,296.6,304.5,328.9,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"16,029,734","17,786,448","17,786,448","17,693,195","17,736,695","18,975,611", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,245,-27,191,45,160,,252, 
  영업활동현금흐름＜당기＞,41.8,-4.8,35.6,8.5,29.8,, , 
  보통주수정평균발행주식수＜당기＞,"17,101,428","17,996,113","18,671,428","18,671,428","18,671,428","19,619,115", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"2,393","1,956","2,682","2,544","3,571",,40, 
  매출액＜당기＞,409.3,352.0,500.8,475.0,666.7,, , 
  보통주수정평균발행주식수＜당기＞,"17,101,428","17,996,113","18,671,428","18,671,428","18,671,428","19,619,115", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,30.54,52.40,59.04,64.95,,10.00, 
  보통주수정주가(기말)＜당기＞,,"3,015","2,890","3,010","3,975","7,810", , 
  EPS＜당기＞,-117,99,55,51,61,, , 
펼치기 PBR,2.06,1.89,1.73,1.75,2.14,,22.58, 
  보통주수정주가(기말)＜당기＞,,"3,015","2,890","3,010","3,975","7,810", , 
  BPS＜당기＞,"1,539","1,598","1,668","1,721","1,854",, , 
펼치기 PCR,12.94,-113.57,15.14,66.25,24.88,,-62.44, 
  보통주수정주가(기말)＜당기＞,,"3,015","2,890","3,010","3,975","7,810", , 
  CPS＜당기＞,245,-27,191,45,160,, , 
펼치기 PSR,1.32,1.54,1.08,1.18,1.11,,-5.92, 
  보통주수정주가(기말)＜당기＞,,"3,015","2,890","3,010","3,975","7,810", , 
  SPS＜당기＞,"2,393","1,956","2,682","2,544","3,571",, , 
펼치기 EV/EBITDA,25.05,21.70,20.76,22.46,23.01,,2.46, 
  EV＜당기＞,422.7,491.2,440.7,479.7,638.8,, , 
  EBITDA＜당기＞,16.9,22.6,21.2,21.4,27.8,, , 
펼치기 DPS,0,0,0,0,0,, , 
  현금DPS,0,0,0,0,0,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,0.00,,0.00, 
  현금배당성향(%),0.00,0.00,0.00,0.00,0.00,,0.00, 
