항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-923,-710,-547,114,-312,,-373, 
  당기순이익(지배)＜당기＞,-181.7,-204.4,-254.1,79.8,-311.0,, , 
  보통주수정평균발행주식수＜당기＞,"19,682,758","28,782,695","46,408,497","69,713,805","99,642,008","118,807,375", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,866,635,461,812,790,,-3, 
  자본총계(지배)＜당기＞,179.3,220.2,244.4,753.9,934.9,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"20,704,114","34,690,636","52,993,941","92,882,883","118,286,485","118,286,485", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-145,-310,-290,-133,-228,,-72, 
  영업활동현금흐름＜당기＞,-28.4,-89.2,-134.7,-92.4,-226.8,, , 
  보통주수정평균발행주식수＜당기＞,"19,682,758","28,782,695","46,408,497","69,713,805","99,642,008","118,807,375", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,422,240,202,360,376,,4, 
  매출액＜당기＞,83.1,69.2,93.9,251.1,374.8,, , 
  보통주수정평균발행주식수＜당기＞,"19,682,758","28,782,695","46,408,497","69,713,805","99,642,008","118,807,375", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,N/A,17.69,N/A,,-122.28, 
  보통주수정주가(기말)＜당기＞,"1,559","1,582","1,266","2,024","1,230","1,740", , 
  EPS＜당기＞,-923,-710,-547,114,-312,, , 
펼치기 PBR,1.80,2.49,2.74,2.49,1.56,,-37.61, 
  보통주수정주가(기말)＜당기＞,"1,559","1,582","1,266","2,024","1,230","1,740", , 
  BPS＜당기＞,866,635,461,812,790,, , 
펼치기 PCR,-10.79,-5.11,-4.36,-15.27,-5.40,,64.62, 
  보통주수정주가(기말)＜당기＞,"1,559","1,582","1,266","2,024","1,230","1,740", , 
  CPS＜당기＞,-145,-310,-290,-133,-228,, , 
펼치기 PSR,3.69,6.58,6.26,5.62,3.27,,-41.82, 
  보통주수정주가(기말)＜당기＞,"1,559","1,582","1,266","2,024","1,230","1,740", , 
  SPS＜당기＞,422,240,202,360,376,, , 
펼치기 EV/EBITDA,-23.53,-14.27,-15.83,243.82,-6.28,,-102.58, 
  EV＜당기＞,423.8,603.3,958.2,"1,632.1","1,180.9",, , 
  EBITDA＜당기＞,-18.0,-42.3,-60.5,6.7,-187.9,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
