항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"1,091",635,"3,200","2,990","2,253",,-25, 
  당기순이익(지배)＜당기＞,85.8,49.9,251.5,235.1,177.1,, , 
  보통주수정평균발행주식수＜당기＞,"7,860,000","7,860,000","7,860,000","7,860,000","7,860,000","7,860,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"25,402","25,526","28,928","30,760","33,409",,9, 
  자본총계(지배)＜당기＞,"1,945.8","1,955.3","2,186.6","2,417.7","2,626.0",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"7,660,000","7,660,000","7,558,913","7,860,000","7,860,000","7,860,000", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"3,161","-2,301","3,351","9,507",-441,,-105, 
  영업활동현금흐름＜당기＞,248.5,-180.8,263.4,747.2,-34.7,, , 
  보통주수정평균발행주식수＜당기＞,"7,860,000","7,860,000","7,860,000","7,860,000","7,860,000","7,860,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"54,035","49,759","61,408","58,705","66,084",,13, 
  매출액＜당기＞,"4,247.2","3,911.1","4,826.7","4,614.2","5,194.2",, , 
  보통주수정평균발행주식수＜당기＞,"7,860,000","7,860,000","7,860,000","7,860,000","7,860,000","7,860,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,11.27,14.57,5.08,6.17,8.30,,34.51, 
  보통주수정주가(기말)＜당기＞,"12,300","9,250","16,250","18,450","18,700","15,900", , 
  EPS＜당기＞,"1,091",635,"3,200","2,990","2,253",, , 
펼치기 PBR,0.48,0.36,0.56,0.60,0.56,,-6.68, 
  보통주수정주가(기말)＜당기＞,"12,300","9,250","16,250","18,450","18,700","15,900", , 
  BPS＜당기＞,"25,402","25,526","28,928","30,760","33,409",, , 
펼치기 PCR,3.89,-4.02,4.85,1.94,-42.38,,"-2,283.69", 
  보통주수정주가(기말)＜당기＞,"12,300","9,250","16,250","18,450","18,700","15,900", , 
  CPS＜당기＞,"3,161","-2,301","3,351","9,507",-441,, , 
펼치기 PSR,0.23,0.19,0.26,0.31,0.28,,-9.96, 
  보통주수정주가(기말)＜당기＞,"12,300","9,250","16,250","18,450","18,700","15,900", , 
  SPS＜당기＞,"54,035","49,759","61,408","58,705","66,084",, , 
펼치기 EV/EBITDA,-0.07,0.32,1.69,0.81,2.70,,235.68, 
  EV＜당기＞,-17.3,41.9,633.0,400.8,704.8,, , 
  EBITDA＜당기＞,240.7,130.4,375.3,497.9,260.8,, , 
펼치기 DPS,300,300,300,400,300,,-25, 
  현금DPS,300,300,300,400,300,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,2.44,3.24,1.85,2.17,1.60,,-0.56, 
  현금배당성향(%),26.79,46.04,9.01,13.38,13.31,,-0.06, 
