항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,769,732,718,686,"1,244","1,278",81,3
  당기순이익(지배)＜당기＞,235.7,224.4,220.2,210.4,381.6,392.0, , 
  보통주수정평균발행주식수＜당기＞,"30,664,223","30,664,223","30,664,223","30,664,223","30,664,223","30,664,223", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"3,030","3,686","4,376","5,003","6,222","7,425",24,19
  자본총계(지배)＜당기＞,891.2,"1,084.3","1,287.3","1,471.7","1,830.4","2,184.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"29,416,053","29,416,053","29,416,053","29,416,053","29,416,053","29,416,053", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,885,291,562,959,"1,473","1,412",54,-4
  영업활동현금흐름＜당기＞,271.3,89.1,172.4,293.9,451.8,358.0, , 
  보통주수정평균발행주식수＜당기＞,"30,664,223","30,664,223","30,664,223","30,664,223","30,664,223","30,664,223", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"6,825","6,989","5,838","7,016","9,655","10,621",38,10
  매출액＜당기＞,"2,092.8","2,143.0","1,790.3","2,151.3","2,960.8","3,257.0", , 
  보통주수정평균발행주식수＜당기＞,"30,664,223","30,664,223","30,664,223","30,664,223","30,664,223","30,664,223", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,8.17,4.42,7.56,12.49,11.73,7.94,-6.07,-32.33
  보통주수정주가(기말)＜당기＞,"6,280","3,235","5,430","8,570","14,600","10,150", , 
  EPS＜당기＞,769,732,718,686,"1,244","1,278", , 
펼치기 PBR,2.07,0.88,1.24,1.71,2.35,1.37,36.98,-41.74
  보통주수정주가(기말)＜당기＞,"6,280","3,235","5,430","8,570","14,600","10,150", , 
  BPS＜당기＞,"3,030","3,686","4,376","5,003","6,222","7,425", , 
펼치기 PCR,7.10,11.13,9.66,8.94,9.91,7.19,10.84,-27.47
  보통주수정주가(기말)＜당기＞,"6,280","3,235","5,430","8,570","14,600","10,150", , 
  CPS＜당기＞,885,291,562,959,"1,473","1,412", , 
펼치기 PSR,0.92,0.46,0.93,1.22,1.51,0.96,23.79,-36.80
  보통주수정주가(기말)＜당기＞,"6,280","3,235","5,430","8,570","14,600","10,150", , 
  SPS＜당기＞,"6,825","6,989","5,838","7,016","9,655","10,621", , 
펼치기 EV/EBITDA,5.51,2.77,5.25,6.06,7.89,3.93,30.33,-50.27
  EV＜당기＞,"1,698.7",749.2,"1,335.9","2,052.3","3,581.6","2,033.4", , 
  EBITDA＜당기＞,308.2,270.8,254.6,338.8,453.7,518.0, , 
펼치기 DPS,60,60,50,80,120,,50, 
  현금DPS,60,60,50,80,120,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.96,1.85,0.92,0.93,0.82,1.23,-0.11,0.41
  현금배당성향(%),7.49,7.87,6.68,11.19,9.25,9.78,-1.93,0.53
