항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-242,274,469,200,650,768,225,18
  당기순이익(지배)＜당기＞,-23.2,26.4,45.2,19.3,62.7,74.0, , 
  보통주수정평균발행주식수＜당기＞,"9,585,339","9,637,095","9,640,315","9,640,315","9,640,315","9,640,315", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"2,753","2,961","3,329","3,384","3,940",,16, 
  자본총계(지배)＜당기＞,265.2,285.4,320.9,326.1,379.7,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"9,635,115","9,640,315","9,640,315","9,638,441","9,638,441","9,638,441", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-197,300,303,489,"1,022",,109, 
  영업활동현금흐름＜당기＞,-18.9,29.0,29.2,47.2,98.5,, , 
  보통주수정평균발행주식수＜당기＞,"9,585,339","9,637,095","9,640,315","9,640,315","9,640,315","9,640,315", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,945,"1,468","1,675","1,598","2,073","2,479",30,20
  매출액＜당기＞,90.6,141.5,161.5,154.0,199.8,239.0, , 
  보통주수정평균발행주식수＜당기＞,"9,585,339","9,637,095","9,640,315","9,640,315","9,640,315","9,640,315", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,17.94,15.62,60.99,36.45,25.01,-40.24,-31.38
  보통주수정주가(기말)＜당기＞,"6,310","4,918","7,326","12,200","23,700","19,200", , 
  EPS＜당기＞,-242,274,469,200,650,768, , 
펼치기 PBR,2.29,1.66,2.20,3.61,6.02,,66.86, 
  보통주수정주가(기말)＜당기＞,"6,310","4,918","7,326","12,200","23,700","19,200", , 
  BPS＜당기＞,"2,753","2,961","3,329","3,384","3,940",, , 
펼치기 PCR,-32.03,16.37,24.15,24.94,23.19,,-7.03, 
  보통주수정주가(기말)＜당기＞,"6,310","4,918","7,326","12,200","23,700","19,200", , 
  CPS＜당기＞,-197,300,303,489,"1,022",, , 
펼치기 PSR,6.68,3.35,4.37,7.64,11.44,7.74,49.74,-32.28
  보통주수정주가(기말)＜당기＞,"6,310","4,918","7,326","12,200","23,700","19,200", , 
  SPS＜당기＞,945,"1,468","1,675","1,598","2,073","2,479", , 
펼치기 EV/EBITDA,-52.84,11.58,12.41,29.32,30.68,,4.64, 
  EV＜당기＞,448.4,300.1,515.7,"1,022.9","2,090.7",, , 
  EBITDA＜당기＞,-8.5,25.9,41.5,34.9,68.1,, , 
펼치기 DPS,0,55,117,50,163,,226, 
  현금DPS,0,55,117,50,163,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.00,1.13,1.60,0.41,0.69,,0.28, 
  현금배당성향(%),0.00,20.21,24.93,24.99,25.06,,0.07, 
