항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-44,35,80,105,184,,75, 
  당기순이익(지배)＜당기＞,-10.9,8.5,19.8,29.5,52.6,, , 
  보통주수정평균발행주식수＜당기＞,"24,500,000","24,500,000","24,870,612","28,065,215","28,652,800","28,652,800", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"1,393","1,489","1,550","1,830","2,034",,11, 
  자본총계(지배)＜당기＞,341.2,357.4,400.9,522.6,582.9,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"24,500,000","24,000,000","25,868,762","28,552,800","28,652,800","28,652,800", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,282,451,397,-182,-105,,42, 
  영업활동현금흐름＜당기＞,69.1,110.4,98.9,-51.2,-30.2,, , 
  보통주수정평균발행주식수＜당기＞,"24,500,000","24,500,000","24,870,612","28,065,215","28,652,800","28,652,800", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"1,666","1,990","1,968","2,398","3,576",,49, 
  매출액＜당기＞,408.3,487.7,489.8,672.9,"1,024.7",, , 
  보통주수정평균발행주식수＜당기＞,"24,500,000","24,500,000","24,870,612","28,065,215","28,652,800","28,652,800", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,N/A,65.60,42.49,65.11,30.26,,-53.52, 
  보통주수정주가(기말)＜당기＞,"3,960","2,275","3,380","6,840","5,560","6,300", , 
  EPS＜당기＞,-44,35,80,105,184,, , 
펼치기 PBR,2.84,1.53,2.18,3.74,2.73,,-26.87, 
  보통주수정주가(기말)＜당기＞,"3,960","2,275","3,380","6,840","5,560","6,300", , 
  BPS＜당기＞,"1,393","1,489","1,550","1,830","2,034",, , 
펼치기 PCR,14.04,5.05,8.50,-37.49,-52.79,,-40.80, 
  보통주수정주가(기말)＜당기＞,"3,960","2,275","3,380","6,840","5,560","6,300", , 
  CPS＜당기＞,282,451,397,-182,-105,, , 
펼치기 PSR,2.38,1.14,1.72,2.85,1.55,,-45.50, 
  보통주수정주가(기말)＜당기＞,"3,960","2,275","3,380","6,840","5,560","6,300", , 
  SPS＜당기＞,"1,666","1,990","1,968","2,398","3,576",, , 
펼치기 EV/EBITDA,51.78,10.80,12.49,27.18,15.05,,-44.63, 
  EV＜당기＞,"1,039.6",527.2,753.8,"1,825.0","1,520.0",, , 
  EBITDA＜당기＞,20.1,48.8,60.4,67.2,101.0,, , 
펼치기 DPS,0,30,0,0,30,, , 
  현금DPS,0,30,0,0,30,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.00,1.32,0.00,0.00,0.54,,0.54, 
  현금배당성향(%),0.00,84.74,0.00,0.00,16.33,,16.33, 
