항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-129,"1,154",434,"-3,307","2,245","3,823",168,70
  당기순이익(지배)＜당기＞,-15.4,137.0,51.5,-392.5,266.5,453.8, , 
  보통주수정평균발행주식수＜당기＞,"11,871,586","11,871,586","11,871,586","11,871,586","11,871,586","11,871,586", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"15,181","16,496","16,967","15,839","20,715","23,444",31,13
  자본총계(지배)＜당기＞,"1,802.3","1,958.3","2,014.3","1,880.4","2,459.2","2,783.2", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"11,871,586","11,871,586","11,871,586","11,871,586","11,871,586",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,"1,971","4,859","6,625","10,635","11,844","8,386",11,-29
  영업활동현금흐름＜당기＞,234.0,576.8,786.5,"1,262.5","1,406.1",823.0, , 
  보통주수정평균발행주식수＜당기＞,"11,871,586","11,871,586","11,871,586","11,871,586","11,871,586","11,871,586", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"210,958","238,222","257,344","208,778","193,018","208,571",-8,8
  매출액＜당기＞,"25,044.1","28,280.7","30,550.8","24,785.3","22,914.3","24,760.7", , 
  보통주수정평균발행주식수＜당기＞,"11,871,586","11,871,586","11,871,586","11,871,586","11,871,586","11,871,586", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,22.96,66.06,N/A,12.81,10.84,322.27,-15.33
  보통주수정주가(기말)＜당기＞,"39,800","26,500","28,650","19,050","28,750","41,450", , 
  EPS＜당기＞,-129,"1,154",434,"-3,307","2,245","3,823", , 
펼치기 PBR,2.62,1.61,1.69,1.20,1.39,1.77,15.40,27.39
  보통주수정주가(기말)＜당기＞,"39,800","26,500","28,650","19,050","28,750","41,450", , 
  BPS＜당기＞,"15,181","16,496","16,967","15,839","20,715","23,444", , 
펼치기 PCR,20.20,5.45,4.32,1.79,2.43,4.94,35.51,103.64
  보통주수정주가(기말)＜당기＞,"39,800","26,500","28,650","19,050","28,750","41,450", , 
  CPS＜당기＞,"1,971","4,859","6,625","10,635","11,844","8,386", , 
펼치기 PSR,0.19,0.11,0.11,0.09,0.15,0.20,63.23,33.42
  보통주수정주가(기말)＜당기＞,"39,800","26,500","28,650","19,050","28,750","41,450", , 
  SPS＜당기＞,"210,958","238,222","257,344","208,778","193,018","208,571", , 
펼치기 EV/EBITDA,10.08,7.04,6.92,9.69,5.71,5.51,-41.09,-3.50
  EV＜당기＞,"7,132.4","5,643.9","7,778.3","5,957.3","6,392.5","7,500.4", , 
  EBITDA＜당기＞,707.7,801.2,"1,124.4",615.1,"1,120.4","1,362.3", , 
펼치기 DPS,200,200,250,0,300,, , 
  현금DPS,200,200,250,0,300,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.50,0.75,0.87,0.00,1.04,0.70,1.04,-0.34
  현금배당성향(%),-154.62,17.32,57.64,0.00,13.36,7.63,13.36,-5.73
