항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,325,260,662,383,589,947,54,61
  당기순이익(지배)＜당기＞,72.3,58.4,149.3,86.7,171.3,282.0, , 
  보통주수정평균발행주식수＜당기＞,"22,253,230","22,437,857","22,535,045","22,649,868","29,092,486","29,769,827", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"3,591","3,642","4,295","4,409","5,502","6,099",25,11
  자본총계(지배)＜당기＞,693.6,682.9,833.0,860.9,"1,458.5","1,651.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"19,317,262","18,749,071","19,392,128","19,527,862","26,507,246","27,068,390", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,532,912,"1,294",587,"1,258","1,367",114,9
  영업활동현금흐름＜당기＞,118.4,204.6,291.7,132.9,365.9,376.0, , 
  보통주수정평균발행주식수＜당기＞,"22,253,230","22,437,857","22,535,045","22,649,868","29,092,486","29,769,827", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"4,037","4,765","6,241","6,554","6,768","8,055",3,19
  매출액＜당기＞,898.4,"1,069.1","1,406.3","1,484.5","1,969.0","2,398.0", , 
  보통주수정평균발행주식수＜당기＞,"22,253,230","22,437,857","22,535,045","22,649,868","29,092,486","29,769,827", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,12.12,17.16,11.77,21.73,15.57,8.39,-28.36,-46.10
  보통주수정주가(기말)＜당기＞,"3,935","4,465","7,800","8,320","9,170","7,950", , 
  EPS＜당기＞,325,260,662,383,589,947, , 
펼치기 PBR,1.10,1.23,1.82,1.89,1.67,1.30,-11.69,-21.79
  보통주수정주가(기말)＜당기＞,"3,935","4,465","7,800","8,320","9,170","7,950", , 
  BPS＜당기＞,"3,591","3,642","4,295","4,409","5,502","6,099", , 
펼치기 PCR,7.40,4.90,6.03,14.18,7.29,5.81,-48.57,-20.24
  보통주수정주가(기말)＜당기＞,"3,935","4,465","7,800","8,320","9,170","7,950", , 
  CPS＜당기＞,532,912,"1,294",587,"1,258","1,367", , 
펼치기 PSR,0.97,0.94,1.25,1.27,1.35,0.99,6.73,-27.15
  보통주수정주가(기말)＜당기＞,"3,935","4,465","7,800","8,320","9,170","7,950", , 
  SPS＜당기＞,"4,037","4,765","6,241","6,554","6,768","8,055", , 
펼치기 EV/EBITDA,5.19,4.42,4.84,7.34,7.25,4.20,-1.17,-42.13
  EV＜당기＞,732.9,778.7,"1,371.5","1,641.1","2,537.3","1,973.3", , 
  EBITDA＜당기＞,141.3,176.2,283.2,223.6,349.7,470.0, , 
펼치기 DPS,200,200,300,300,300,,0, 
  현금DPS,200,200,300,300,300,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,5.08,4.48,3.85,3.61,3.27,6.29,-0.33,3.02
  현금배당성향(%),53.47,64.24,39.01,67.56,46.41,52.80,-21.15,6.39
